position,coverage_ACGT,error_rate_two_least_ACGT
375,3312,0.005434783
376,3313,0.00482946
377,3308,0.005139057
378,3310,0.003927492
379,3300,0.003030303
380,3322,0.001806141
381,3297,0.001819836
382,3309,0.000302206
383,3313,0.003018412
384,3315,0.003921569
385,3317,0.000904432
386,3312,0.001811594
387,3314,0.005129753
388,3310,0.004833837
389,3315,0.004826546
390,3291,0.001823154
391,3312,0.003019324
392,3297,0.003336366
393,3271,0.000611434
394,3303,0.00121102
395,3288,0.004562044
396,3304,0.008171913
397,3308,0.004534462
398,3289,0.017938583
399,3266,0.006123699
400,3234,0.004638219
401,3302,0.006965475
402,3277,0.020140372
403,3288,0.017639903
404,3222,0.011793917
405,3288,0.010036496
406,3296,0.000910194
407,3310,0.00755287
408,3290,0.010030395
409,3303,0.006357856
410,3296,0.007281553
411,3298,0.002122498
412,3297,0.004246285
413,3306,0.00030248
414,3302,0.00090854
415,3303,0.000908265
416,3314,0.007543754
417,3306,0.005747126
418,3304,0.004237288
419,3306,0.001512402
420,3312,0.002415459
421,3306,0.005747126
422,3304,0.001513317
423,3304,0.005750605
424,3307,0.003628666
425,3302,0.003028468
426,3304,0.001513317
427,3306,0.004537205
428,3306,0.004537205
429,3296,0.000910194
430,3305,0.004236006
431,3303,0.002422041
432,3308,0.004534462
433,3293,0.003340419
434,3308,0.002720677
435,3308,0.003929867
436,3290,0.003647416
437,3317,0.002713295
438,3306,0.003327284
439,3312,0.003019324
440,3316,0.001507841
441,3306,0.001209921
442,3311,0.001812141
443,3306,0.002722323
444,3316,0.001809409
445,3316,0.000904704
446,3315,0.001206637
447,3315,0.001809955
448,3316,0.000301568
449,3316,0.002412545
450,3307,0.005140611
451,3304,0.003329298
452,3313,0.000301841
453,3318,0.000602773
454,3318,0.001808318
455,3314,0.002112251
456,3308,0.000604595
457,3316,0.000301568
458,3315,0.000603318
459,3313,0.000905524
460,3312,0.00513285
461,3315,0.006636501
462,3315,0.006334842
463,3301,0.00605877
464,3293,0.003340419
465,3302,0.005451242
466,3293,0.00273307
467,3302,0.002119927
468,3296,0.003033981
469,3305,0.002118003
470,3278,0.008541794
471,3252,0.001537515
472,3310,0.004531722
473,3286,0.005173463
474,3300,0.001515152
475,3291,0.000607718
476,3240,0.000617284
477,3300,0.000909091
478,3316,0.000904704
479,3278,0.002440513
480,3268,0.005507956
481,3272,0.005501222
482,3272,0.00794621
483,3277,0.008239243
484,3282,0.003046923
485,3284,0.003958587
486,3282,0.003046923
487,3257,0.002149217
488,3302,0.001817081
489,3306,0.001814882
490,3305,0.006656581
491,3294,0.008196721
492,3305,0.018154312
493,3278,0.008846858
494,3240,0.020061728
495,3230,0.015479876
496,3295,0.003034901
497,3312,0.006944444
498,3293,0.003644094
499,3287,0.00243383
500,3312,0.002717391
501,3312,0.002717391
502,3296,0.005157767
503,3179,0.005662158
504,3298,0.003638569
505,3309,0.001511031
506,3293,0.003036745
507,3304,0.006961259
508,3281,0.005181347
509,3314,0.003319252
510,3291,0.00303859
511,3299,0.002121855
512,3309,0.003928679
513,3298,0.001819284
514,3297,0.000606612
515,3297,0.000909918
516,3309,0.005137504
517,3300,0.004242424
518,3306,0.007562008
519,3291,0.007596475
520,3284,0.001218027
521,3314,0.003319252
522,3309,0.000906618
523,3290,0.002431611
524,3314,0.002414001
525,3314,0.005431503
526,3301,0.003029385
527,3315,0.003921569
528,3314,0.001810501
529,3303,0.004238571
530,3308,0.011789601
531,3305,0.006051437
532,3313,0.006036825
533,3292,0.003948967
534,3298,0.003032141
535,3319,0.000903887
536,3317,0.004220681
537,3318,0.012959614
538,3309,0.003626473
539,3302,0.009085403
540,3264,0.006433824
541,3313,0.002716571
542,3280,0.008536585
543,3287,0.016732583
544,3303,0.003935816
545,3309,0.010275008
546,3299,0.012428008
547,3286,0.006086427
548,3305,0.004236006
549,3303,0.010596427
550,3278,0.005796217
551,3307,0.007559722
552,3275,0.005496183
553,3318,0.00331525
554,3301,0.002423508
555,3307,0
556,3306,0.002419843
557,3319,0.000903887
558,3295,0.00060698
559,3314,0.00030175
560,3310,0.002114804
561,3304,0.002421308
562,3318,0.003013864
563,3306,0.001814882
564,3312,0.001811594
565,3310,0.004531722
566,3297,0.000606612
567,3311,0.000906071
568,3309,0.003324267
569,3292,0.003948967
570,3300,0.004242424
571,3306,0.003327284
572,3290,0.007598784
573,3270,0.009480122
574,3281,0.007619628
575,3292,0.002126367
576,3306,0.005142166
577,3282,0.015539305
578,3301,0.004241139
579,3306,0.008166969
580,3294,0.007589557
581,3274,0.006414172
582,3286,0.007303713
583,3259,0.006136852
584,3301,0.003332324
585,3264,0.003982843
586,3307,0.001814333
587,3274,0.003665241
588,3303,0.006660612
589,3306,0.003024803
590,3313,0.003320254
591,3308,0.009371221
592,3312,0.000603865
593,3295,0.001517451
594,3305,0.002723147
595,3307,0.011793166
596,3279,0.01494358
597,3254,0.008912108
598,3308,0.003929867
599,3294,0.003642987
600,3298,0.003032141
601,3294,0.003642987
602,3296,0.001213592
603,3301,0.004544078
604,3307,0.004535833
605,3313,0.003018412
606,3315,0.002413273
607,3308,0.002116082
608,3317,0.000904432
609,3310,0.002114804
610,3312,0.007246377
611,3276,0.005494505
612,3304,0.003934625
613,3302,0.008176863
614,3279,0.00579445
615,3295,0.001820941
616,3295,0.007890744
617,3291,0.011850501
618,3302,0.002725621
619,3302,0.001514234
620,3289,0.005472788
621,3297,0.007582651
622,3271,0.006420055
623,3271,0.001834301
624,3308,0.000302297
625,3305,0.001815431
626,3301,0.001514693
627,3294,0.005160899
628,3319,0.001205182
629,3309,0.000604412
630,3318,0.015973478
631,3300,0.012727273
632,3234,0.013296228
633,3319,0.002410365
634,3316,0.000904704
635,3288,0.000608273
636,3319,0.001205182
637,3318,0.002109705
638,3316,0.000301568
639,3309,0.001511031
640,3308,0.004836759
641,3306,0.003629764
642,3306,0.000604961
643,3312,0.000603865
644,3318,0.000602773
645,3308,0.000906892
646,3308,0.00120919
647,3305,0.000907716
648,3300,0.001818182
649,3312,0.000905797
650,3310,0.003021148
651,3294,0.007893139
652,3315,0.007843137
653,3278,0.006711409
654,3298,0.008489994
655,3289,0.004864701
656,3292,0.006682868
657,3309,0.006044122
658,3314,0.00030175
659,3304,0.005145278
660,3313,0.003320254
661,3311,0.005436424
662,3310,0.008459215
663,3287,0.004563432
664,3316,0.005126659
665,3293,0.007591862
666,3304,0.003631961
667,3297,0.006976039
668,3310,0.001812689
669,3310,0.002719033
670,3313,0.000301841
671,3315,0.002413273
672,3304,0.004539952
673,3316,0.008745476
674,3311,0.005738448
675,3308,0.003929867
676,3315,0.002111614
677,3316,0.001809409
678,3319,0.001205182
679,3312,0.011171498
680,3305,0.004236006
681,3270,0.004892966
682,3318,0.004520796
683,3302,0.002119927
684,3306,0.000604961
685,3314,0.001810501
686,3299,0.002121855
687,3314,0.002414001
688,3308,0.003929867
689,3309,0.006044122
690,3310,0.004531722
691,3303,0.009082652
692,3283,0.007310387
693,3298,0.002122498
694,3310,0.002114804
695,3278,0.003355705
696,3314,0.003922752
697,3303,0.003330306
698,3273,0.005805072
699,3291,0.00607718
700,3297,0.004852897
701,3309,0.005741916
702,3310,0.005135952
703,3296,0.012742718
704,3291,0.003950167
705,3306,0.003024803
706,3295,0.005462822
707,3309,0.003626473
708,3301,0.009391094
709,3313,0.001811047
710,3292,0.0027339
711,3308,0.00362757
712,3318,0.006329114
713,3306,0.007864489
714,3282,0.005484461
715,3289,0.001824263
716,3308,0.004836759
717,3309,0.001511031
718,3295,0.005159332
719,3314,0.0006035
720,3304,0.004237288
721,3302,0.008176863
722,3319,0.001506478
723,3314,0.001810501
724,3313,0.00241473
725,3294,0.003642987
726,3308,0.003022975
727,3310,0.010574018
728,3294,0.010018215
729,3265,0.006125574
730,3292,0.006379101
731,3295,0.003034901
732,3256,0.007678133
733,3306,0.002419843
734,3305,0.000605144
735,3301,0.003938201
736,3306,0.000604961
737,3310,0.001208459
738,3319,0.002109069
739,3314,0.001508751
740,3305,0.001815431
741,3290,0.002431611
742,3315,0
743,3320,0.000301205
744,3304,0
745,3317,0.002411818
746,3318,0.003918023
747,3310,0.003625378
748,3298,0.006064281
749,3284,0.005785627
750,3300,0.011212121
751,3294,0.002125076
752,3306,0.001512402
753,3281,0.007619628
754,3301,0.004847016
755,3313,0.003018412
756,3314,0.005431503
757,3291,0.003646308
758,3306,0.002117362
759,3304,0.004237288
760,3318,0.000602773
761,3295,0.004855842
762,3297,0.00303306
763,3316,0.002412545
764,3305,0.000302572
765,3315,0.001508296
766,3307,0.003023889
767,3304,0.001210654
768,3304,0.001513317
769,3289,0.003648525
770,3307,0.000907167
771,3306,0.003024803
772,3306,0.00030248
773,3292,0.002430134
774,3307,0.007862111
775,3295,0.003945372
776,3306,0.002419843
777,3309,0.001813237
778,3312,0.005736715
779,3311,0.009060707
780,3305,0.009077156
781,3299,0.006062443
782,3293,0.003947768
783,3296,0.004854369
784,3295,0.004855842
785,3310,0.002416918
786,3316,0.004523522
787,3311,0.003020236
788,3315,0.009049774
789,3316,0.003015682
790,3315,0.006334842
791,3316,0.016887817
792,3316,0.00814234
793,3288,0.004562044
794,3292,0.006682868
795,3321,0.004516712
796,3311,0.001208094
797,3287,0.000912686
798,3310,0.00755287
799,3301,0.007876401
800,3311,0.001208094
801,3316,0.001809409
802,3304,0.003934625
803,3314,0.006336753
804,3299,0.004546832
805,3304,0.002421308
806,3312,0.002113527
807,3308,0.000604595
808,3308,0.001813785
809,3318,0.000602773
810,3313,0.001811047
811,3315,0.001809955
812,3312,0.000301932
813,3320,0.000903614
814,3317,0.000602954
815,3316,0.005729795
816,3310,0.000302115
817,3316,0.000301568
818,3308,0.000604595
819,3312,0.007246377
820,3307,0.001511944
821,3305,0.002118003
822,3305,0.001210287
823,3314,0.012070006
824,3291,0.002127013
825,3311,0.0051344
826,3301,0.004544078
827,3303,0.004541326
828,3308,0.008162031
829,3313,0.006640507
830,3280,0.012195122
831,3237,0.004324992
832,3312,0.005736715
833,3279,0.004574565
834,3307,0.006954944
835,3313,0.005433142
836,3304,0.007566586
837,3309,0.008461771
838,3278,0.004575961
839,3295,0.005462822
840,3315,0.00361991
841,3305,0.001815431
842,3309,0.002417649
843,3310,0.005135952
844,3307,0.004838222
845,3301,0.003332324
846,3287,0.003650745
847,3304,0.001815981
848,3308,0.000906892
849,3310,0.00060423
850,3306,0.001209921
851,3313,0.003923936
852,3315,0.003016591
853,3313,0.004225777
854,3315,0.006636501
855,3279,0.004269594
856,3308,0.002720677
857,3312,0.004830918
858,3307,0
859,3300,0.003030303
860,3296,0.004550971
861,3300,0.003333333
862,3303,0.00181653
863,3305,0.003630862
864,3292,0.003341434
865,3313,0.005433142
866,3301,0.003029385
867,3302,0.00090854
868,3308,0.004534462
869,3274,0.003665241
870,3313,0.002716571
871,3314,0.002715751
872,3277,0.001220629
873,3310,0.000906344
874,3314,0.001508751
875,3311,0.001510118
876,3315,0.000904977
877,3315,0.001508296
878,3317,0.001507386
879,3317,0.001507386
880,3310,0.004229607
881,3304,0.003026634
882,3298,0.002728927
883,3304,0.002118644
884,3282,0.003656307
885,3307,0.005140611
886,3291,0.000911577
887,3312,0.001207729
888,3314,0.001810501
889,3312,0.006038647
890,3305,0.002118003
891,3293,0.003947768
892,3283,0.007005787
893,3305,0.006959153
894,3310,0.000906344
895,3303,0.00181653
896,3310,0.011178248
897,3314,0.006638503
898,3304,0.004237288
899,3288,0.008211679
900,3293,0.010021257
901,3290,0.003951368
902,3309,0.013901481
903,3316,0.014173703
904,3301,0.023629203
905,3291,0.010331206
906,3242,0.016656385
907,3294,0.012446873
908,3238,0.016059296
909,3308,0.000302297
910,3292,0.008505468
911,3300,0.003939394
912,3267,0.005815733
913,3282,0.007007922
914,3290,0.00668693
915,3235,0.00927357
916,3312,0.008454106
917,3250,0.002461538
918,3245,0.003081664
919,3309,0.006044122
920,3289,0
921,3298,0.00151607
922,3313,0.003622095
923,3314,0.002112251
924,3310,0.005740181
925,3265,0.001837672
926,3284,0.006090134
927,3301,0.00212057
928,3318,0.000904159
929,3306,0.000604961
930,3312,0.004227053
931,3300,0.004545455
932,3309,0.002115443
933,3302,0.001817081
934,3308,0.002116082
935,3313,0.001509206
936,3316,0.002412545
937,3293,0.001518372
938,3315,0.002413273
939,3304,0.003934625
940,3317,0.001507386
941,3307,0.004838222
942,3303,0.011201938
943,3301,0.009694032
944,3288,0.003041363
945,3294,0.007589557
946,3295,0.002427921
947,3307,0.003326278
948,3312,0.009057971
949,3295,0.002731411
950,3304,0.002421308
951,3293,0.003340419
952,3301,0.015146925
953,3295,0.005766313
954,3280,0.007621951
955,3302,0.001817081
956,3313,0.001207365
957,3314,0.001207001
958,3314,0.003017502
959,3313,0.006640507
960,3301,0.00212057
961,3306,0.000907441
962,3313,0
963,3313,0.005131301
964,3312,0.006944444
965,3307,0.0027215
966,3303,0.002119285
967,3309,0.002719855
968,3281,0.002743066
969,3283,0
970,3311,0.002114165
971,3287,0.008518406
972,3283,0.007310387
973,3317,0.024118179
974,3297,0.019411586
975,3283,0.021321962
976,3294,0.014875531
977,3255,0.014132104
978,3219,0.007766387
979,3297,0.003942978
980,3312,0.002717391
981,3319,0.001807773
982,3310,0.001812689
983,3308,0.004232164
984,3311,0.002416188
985,3316,0.006031363
986,3304,0.005750605
987,3301,0.001817631
988,3302,0.012719564
989,3313,0.004225777
990,3311,0.000302024
991,3319,0.004519434
992,3317,0.000602954
993,3309,0.000906618
994,3314,0.002715751
995,3313,0.007546031
996,3303,0.009688162
997,3300,0.005454545
998,3298,0.005457853
999,3309,0.002417649
1000,3298,0.000909642
1001,3301,0.00212057
1002,3306,0.006352087
1003,3294,0.008196721
1004,3271,0.003668603
1005,3280,0.004573171
1006,3296,0.002123786
1007,3272,0.00702934
1008,3307,0.000907167
1009,3310,0.000906344
1010,3308,0.00241838
1011,3312,0.001207729
1012,3305,0.00332829
1013,3303,0.005146836
1014,3310,0.00694864
1015,3289,0.010033445
1016,3306,0.001814882
1017,3300,0.003333333
1018,3310,0.001510574
1019,3311,0.002718212
1020,3300,0.002121212
1021,3292,0.006075334
1022,3287,0.006693033
1023,3308,0.002720677
1024,3309,0.004533092
1025,3256,0.003378378
1026,3303,0.00060551
1027,3305,0.002723147
1028,3305,0.003025719
1029,3308,0.004534462
1030,3318,0.002712477
1031,3312,0.001509662
1032,3314,0.001810501
1033,3311,0.002416188
1034,3316,0.000904704
1035,3313,0.002716571
1036,3310,0.006344411
1037,3309,0.007252947
1038,3317,0.002713295
1039,3307,0.0027215
1040,3256,0.003378378
1041,3317,0.001205909
1042,3303,0.000908265
1043,3300,0.000909091
1044,3309,0.001511031
1045,3308,0.00120919
1046,3317,0.001808863
1047,3314,0.001810501
1048,3305,0.00484115
1049,3318,0.003616637
1050,3318,0.003616637
1051,3315,0.004826546
1052,3306,0.002722323
1053,3310,0.005740181
1054,3304,0.006053269
1055,3281,0.003962207
1056,3316,0.000904704
1057,3305,0.000605144
1058,3316,0.007840772
1059,3319,0.00813498
1060,3313,0.003622095
1061,3305,0.003630862
1062,3308,0.002116082
1063,3306,0.002419843
1064,3315,0.002413273
1065,3309,0.003928679
1066,3320,0.004216867
1067,3313,0.001207365
1068,3321,0.002710027
1069,3313,0.001207365
1070,3302,0.002725621
1071,3310,0.006042296
1072,3298,0.005761067
1073,3308,0.002720677
1074,3306,0.003327284
1075,3309,0.000906618
1076,3304,0.001210654
1077,3290,0.009118541
1078,3300,0.00030303
1079,3307,0.0027215
1080,3306,0.013006655
1081,3300,0.003939394
1082,3280,0.010670732
1083,3307,0.010583611
1084,3273,0.004582951
1085,3297,0.004852897
1086,3305,0.006051437
1087,3297,0.014255384
1088,3278,0.004881025
1089,3279,0.001219884
1090,3308,0.000906892
1091,3311,0.001510118
1092,3303,0.003027551
1093,3289,0.006384919
1094,3318,0.001506932
1095,3314,0.0006035
1096,3317,0.012360567
1097,3307,0.016631388
1098,3245,0.013867488
1099,3322,0.000602047
1100,3321,0
1101,3313,0.000301841
1102,3321,0.000301114
1103,3322,0.00090307
1104,3321,0
1105,3313,0
1106,3312,0.001509662
1107,3311,0.000906071
1108,3307,0.005140611
1109,3299,0.000303122
1110,3322,0
1111,3315,0
1112,3315,0.000603318
1113,3315,0.001809955
1114,3314,0.003017502
1115,3312,0.000301932
1116,3316,0.001206273
1117,3316,0
1118,3316,0.011761158
1119,3316,0.000904704
1120,3320,0.003012048
1121,3311,0.003624283
1122,3309,0.002719855
1123,3305,0.000605144
1124,3316,0.000904704
1125,3282,0.00274223
1126,3303,0.00060551
1127,3315,0.00361991
1128,3309,0.00543971
1129,3304,0.002723971
1130,3315,0.001206637
1131,3307,0.0027215
1132,3311,0.003926306
1133,3311,0.002718212
1134,3313,0.002112889
1135,3306,0.002722323
1136,3318,0.003616637
1137,3306,0.002722323
1138,3306,0.003932244
1139,3293,0.004858791
1140,3310,0.001812689
1141,3307,0.005745389
1142,3310,0.010574018
1143,3296,0.002730583
1144,3250,0.010461538
1145,3320,0.003012048
1146,3310,0.004531722
1147,3308,0.002116082
1148,3289,0.002128306
1149,3303,0.003330306
1150,3304,0.001513317
1151,3300,0.006666667
1152,3302,0.007571169
1153,3307,0.005443
1154,3315,0.012368024
1155,3311,0.0051344
1156,3290,0.003039514
1157,3297,0.003639672
1158,3321,0.002408913
1159,3309,0.003022061
1160,3313,0.003622095
1161,3307,0.004233444
1162,3307,0.003023889
1163,3303,0.005752346
1164,3309,0.004230885
1165,3295,0.004248862
1166,3298,0.004244997
1167,3299,0.003031222
1168,3304,0.003026634
1169,3294,0.003642987
1170,3312,0.004227053
1171,3300,0.003030303
1172,3304,0.007263923
1173,3305,0.011497731
1174,3292,0.013061968
1175,3314,0.004526252
1176,3303,0.008477142
1177,3296,0.010315534
1178,3296,0.012742718
1179,3304,0.010290557
1180,3292,0.003037667
1181,3311,0.006644518
1182,3319,0.002410365
1183,3309,0.001813237
1184,3300,0.002727273
1185,3315,0.000603318
1186,3313,0.002112889
1187,3298,0.002728927
1188,3317,0.006331022
1189,3309,0.004835298
1190,3299,0.003940588
1191,3309,0.002719855
1192,3311,0.004832377
1193,3297,0.002729754
1194,3303,0.006357856
1195,3297,0.007885957
1196,3280,0.005792683
1197,3316,0.00331725
1198,3309,0.00543971
1199,3296,0.001820388
1200,3307,0.006047777
1201,3270,0.016207951
1202,3278,0.00823673
1203,3296,0.002427184
1204,3303,0.002422041
1205,3283,0.006091989
1206,3308,0.005139057
1207,3284,0.005481121
1208,3315,0.005128205
1209,3296,0.002730583
1210,3292,0.002430134
1211,3318,0.001808318
1212,3310,0.002114804
1213,3310,0.002416918
1214,3303,0.005146836
1215,3302,0.00090854
1216,3310,0.004229607
1217,3306,0.003024803
1218,3306,0.005747126
1219,3291,0.007292616
1220,3297,0.007279345
1221,3284,0.003349574
1222,3287,0.002129601
1223,3269,0.00152952
1224,3277,0.004577357
1225,3315,0.003016591
1226,3303,0.002119285
1227,3298,0.005457853
1228,3306,0.013006655
1229,3272,0.011613692
1230,3285,0.009741248
1231,3293,0.009413908
1232,3296,0.000910194
1233,3301,0.00212057
1234,3305,0.001815431
1235,3309,0.002115443
1236,3295,0.00091047
1237,3302,0.005754088
1238,3290,0.002431611
1239,3306,0.004537205
1240,3304,0.003329298
1241,3290,0.016109422
1242,3302,0.001211387
1243,3304,0.003026634
1244,3280,0.003353659
1245,3292,0.0018226
1246,3289,0.005472788
1247,3281,0.017372752
1248,3292,0.011846902
1249,3296,0.020934466
1250,3263,0.019000919
1251,3243,0.014184397
1252,3290,0.003039514
1253,3291,0.00607718
