position,coverage_ACGT,error_rate_two_least_ACGT
190,3308,0.024486094
191,3291,0.024004862
192,3259,0.019944768
193,3218,0.009011809
194,3308,0.004232164
195,3274,0.00946854
196,3303,0.012110203
197,3316,0.001809409
198,3284,0.001522533
199,3312,0.003925121
200,3304,0.002421308
201,3310,0.001812689
202,3314,0.00090525
203,3317,0.001507386
204,3324,0.000902527
205,3307,0.002116722
206,3318,0.002411091
207,3325,0.008120301
208,3296,0.011832524
209,3311,0.012684989
210,3294,0.014875531
211,3318,0.00994575
212,3310,0.006042296
213,3292,0.003948967
214,3311,0.003926306
215,3309,0.003626473
216,3311,0.015705225
217,3269,0.01162435
218,3270,0.011009174
219,3302,0.004845548
220,3310,0.007250755
221,3322,0.002107164
222,3301,0.002423508
223,3314,0.003621002
224,3309,0.003324267
225,3313,0.016903109
226,3307,0.0027215
227,3313,0.001207365
228,3319,0.005122025
229,3321,0.000903342
230,3300,0.004545455
231,3316,0.005126659
232,3320,0.006024096
233,3301,0.008785217
234,3323,0.003310262
235,3329,0.001501953
236,3322,0.001505117
237,3314,0.003621002
238,3319,0.003314251
239,3321,0.000301114
240,3324,0.001504212
241,3322,0.003913305
242,3298,0.002122498
243,3326,0.001503307
244,3302,0.005148395
245,3311,0.003926306
246,3310,0.000302115
247,3319,0.001205182
248,3312,0.004227053
249,3311,0.001812141
250,3314,0.015057333
251,3319,0.002109069
252,3315,0.00361991
253,3311,0.005436424
254,3310,0.004833837
255,3297,0.008492569
256,3316,0.002714113
257,3306,0.001512402
258,3310,0.008761329
259,3316,0.006332931
260,3310,0.004229607
261,3309,0.01087942
262,3308,0.01783555
263,3321,0.011743451
264,3306,0.018451301
265,3291,0.011546642
266,3287,0.008822635
267,3326,0.001503307
268,3312,0.000301932
269,3323,0.002708396
270,3323,0.003611195
271,3319,0.009340163
272,3315,0.002714932
273,3319,0.00542332
274,3317,0.000602954
275,3320,0.006024096
276,3315,0.008748115
277,3309,0.007252947
278,3310,0.003021148
279,3313,0.002112889
280,3311,0.005436424
281,3312,0.001207729
282,3320,0.002108434
283,3317,0.004823636
284,3314,0.005733253
285,3320,0.003313253
286,3320,0.000301205
287,3326,0.000300661
288,3326,0.002705953
289,3329,0
290,3322,0.003010235
291,3316,0.003920386
292,3312,0.008152174
293,3303,0.013623978
294,3317,0.004823636
295,3297,0.002729754
296,3314,0.004224502
297,3287,0.001521144
298,3322,0.000602047
299,3303,0.005752346
300,3318,0.004520796
301,3299,0.008790543
302,3276,0.008852259
303,3275,0.015572519
304,3299,0.003940588
305,3299,0.002424977
306,3310,0.009667674
307,3313,0.009055237
308,3305,0.006959153
309,3296,0.004550971
310,3297,0.004549591
311,3309,0.018736778
312,3294,0.007285974
313,3273,0.004277421
314,3295,0.020333839
315,3277,0.014342386
316,3309,0.015110305
317,3292,0.004556501
318,3305,0.0096823
319,3304,0.010895884
320,3269,0.020801468
321,3258,0.022099448
322,3273,0.013748854
323,3268,0.015299878
324,3235,0.008964451
325,3298,0.007883566
326,3290,0.006382979
327,3309,0.006346328
328,3307,0.004535833
329,3302,0.005148395
330,3296,0.013349515
331,3298,0.011218921
332,3313,0.005433142
333,3313,0.019921521
334,3313,0.01237549
335,3290,0.016717325
336,3280,0.0125
337,3309,0.005741916
338,3303,0.010293672
339,3301,0.004544078
340,3310,0.006344411
341,3313,0.001811047
342,3286,0.00213025
343,3321,0.002710027
344,3313,0.00724419
345,3318,0.005424955
346,3307,0.0081645
347,3322,0.002709211
348,3303,0.006357856
349,3312,0.006038647
350,3299,0.004546832
351,3304,0.002723971
352,3302,0.00938825
353,3293,0.007288187
354,3319,0.002109069
355,3302,0.009691096
356,3311,0.007550589
357,3285,0.011567732
358,3284,0.006394641
359,3292,0.004556501
360,3318,0.004822182
361,3291,0.004557885
362,3296,0.002730583
363,3248,0.004002463
364,3322,0.000301023
365,3308,0.003022975
366,3289,0.004256613
367,3329,0.003003905
368,3320,0.001204819
369,3327,0.002103998
370,3318,0.002109705
371,3324,0.000902527
372,3318,0.000904159
373,3321,0.002107799
374,3327,0.00270514
375,3324,0.003910951
376,3323,0.00421306
377,3316,0.002412545
378,3318,0.002109705
379,3306,0.002419843
380,3329,0
381,3313,0.000301841
382,3324,0.000902527
383,3327,0.003606853
384,3323,0.003009329
385,3324,0.001805054
386,3325,0.001203008
387,3314,0.005129753
388,3315,0.002413273
389,3327,0.006612564
390,3295,0.003641882
391,3321,0.001806685
392,3306,0.003327284
393,3284,0.002436054
394,3306,0.001814882
395,3286,0.00456482
396,3309,0.006346328
397,3311,0.004530353
398,3296,0.017293689
399,3261,0.006133088
400,3253,0.004611128
401,3300,0.008484848
402,3294,0.020947177
403,3297,0.018198362
404,3242,0.015114127
405,3286,0.013085819
406,3305,0.001512859
407,3323,0.006921457
408,3294,0.006071645
409,3309,0.008461771
410,3302,0.004845548
411,3307,0.003628666
412,3305,0.005446293
413,3312,0.001509662
414,3319,0.000903887
415,3301,0.001514693
416,3322,0.008127634
417,3324,0.004813478
418,3316,0.008443908
419,3311,0.001510118
420,3317,0.004522159
421,3317,0.007838408
422,3312,0.001207729
423,3314,0.006336753
424,3308,0.003022975
425,3314,0.004224502
426,3316,0.003015682
427,3314,0.003621002
428,3307,0.005745389
429,3305,0.00484115
430,3316,0.004523522
431,3306,0.001814882
432,3308,0.005441354
433,3301,0.003635262
434,3314,0.003922752
435,3309,0.004230885
436,3293,0.003036745
437,3319,0.003012956
438,3307,0.0027215
439,3320,0.001506024
440,3323,0.002407463
441,3316,0.000904704
442,3310,0.001812689
443,3318,0.002411091
444,3313,0.005131301
445,3325,0.001804511
446,3316,0.001206273
447,3329,0.001501953
448,3318,0.000301386
449,3324,0.003008424
450,3300,0.006363636
451,3309,0.004835298
452,3320,0.00060241
453,3329,0.001802343
454,3323,0.003310262
455,3322,0.002107164
456,3304,0.001210654
457,3323,0.000601866
458,3319,0.000301296
459,3319,0.000602591
460,3315,0.003921569
461,3325,0.007819549
462,3323,0.006319591
463,3300,0.007878788
464,3289,0.004864701
465,3312,0.007850242
466,3290,0.004255319
467,3314,0.003319252
468,3314,0.002414001
469,3316,0.006332931
470,3287,0.008822635
471,3253,0.001844451
472,3321,0.003914484
473,3296,0.006067961
474,3313,0.002112889
475,3304,0.001210654
476,3253,0.001229634
477,3316,0.001809409
478,3327,0.002404569
479,3302,0.003331314
480,3282,0.007312614
481,3280,0.007926829
482,3288,0.009124088
483,3291,0.00911577
484,3291,0.002734731
485,3290,0.003039514
486,3299,0.002121855
487,3252,0.001845018
488,3311,0.001208094
489,3320,0.002108434
490,3311,0.010268801
491,3307,0.007559722
492,3307,0.023283943
493,3288,0.011253041
494,3257,0.017500768
495,3272,0.012836186
496,3307,0.004233444
497,3319,0.00813498
498,3301,0.003635262
499,3292,0.003948967
500,3317,0.004220681
501,3318,0.003013864
502,3296,0.004247573
503,3191,0.005327484
504,3297,0.003639672
505,3315,0.001206637
506,3303,0.001513775
507,3307,0.004233444
508,3279,0.004269594
509,3317,0.004522159
510,3302,0.005148395
511,3309,0.002417649
512,3310,0.003625378
513,3309,0.002417649
514,3311,0.001812141
515,3302,0.000605694
516,3316,0.002412545
517,3316,0.002412545
518,3319,0.00542332
519,3277,0.0042722
520,3278,0.001830384
521,3318,0.001808318
522,3311,0.002114165
523,3293,0.002429396
524,3314,0.001207001
525,3320,0.005120482
526,3308,0.001813785
527,3323,0.003611195
528,3321,0.002107799
529,3314,0.004828002
530,3321,0.012646793
531,3307,0.005140611
532,3319,0.010244049
533,3300,0.003939394
534,3312,0.001509662
535,3320,0.00060241
536,3321,0.006323397
537,3327,0.012022843
538,3307,0.005443
539,3296,0.010012136
540,3267,0.007346189
541,3321,0.004215598
542,3287,0.010343779
543,3293,0.012754327
544,3308,0.004232164
545,3306,0.010889292
546,3296,0.009101942
547,3280,0.007621951
548,3310,0.002114804
549,3316,0.007237636
550,3301,0.006664647
551,3312,0.007850242
552,3280,0.003963415
553,3323,0.001805597
554,3305,0.002420575
555,3324,0.001203369
556,3315,0.002714932
557,3328,0.001201923
558,3317,0.000602954
559,3324,0.001203369
560,3318,0.002411091
561,3314,0.002715751
562,3324,0.002406739
563,3310,0.002719033
564,3320,0.001506024
565,3320,0.003313253
566,3315,0.001206637
567,3319,0.000602591
568,3310,0.005740181
569,3306,0.005142166
570,3312,0.009661836
571,3312,0.007246377
572,3294,0.00667881
573,3279,0.009759073
574,3291,0.008508052
575,3296,0.005157767
576,3309,0.004533092
577,3283,0.018275967
578,3310,0.0081571
579,3309,0.006648534
580,3301,0.00605877
581,3283,0.006091989
582,3302,0.007874016
583,3281,0.004876562
584,3310,0.003625378
585,3267,0.002754821
586,3313,0.004225777
587,3271,0.003057169
588,3304,0.004237288
589,3309,0.003022061
590,3319,0.00271166
591,3321,0.01023788
592,3318,0.000904159
593,3312,0.003623188
594,3304,0.003631961
595,3315,0.013574661
596,3286,0.017041996
597,3266,0.009797918
598,3317,0.004522159
599,3300,0.005151515
600,3298,0.00151607
601,3283,0.00578739
602,3296,0.003337379
603,3300,0.003333333
604,3308,0.003325272
605,3312,0.004227053
606,3317,0.002411818
607,3314,0.001508751
608,3318,0.001506932
609,3319,0.003012956
610,3311,0.009966777
611,3272,0.007640587
612,3315,0.002413273
613,3310,0.003625378
614,3308,0.006045949
615,3312,0.003321256
616,3306,0.004234725
617,3301,0.010602848
618,3304,0.003026634
619,3303,0.000908265
620,3295,0.005462822
621,3315,0.008446456
622,3284,0.007308161
623,3285,0.001826484
624,3319,0.000903887
625,3318,0.001506932
626,3311,0.002718212
627,3297,0.006369427
628,3328,0.002103365
629,3318,0.001808318
630,3327,0.01112113
631,3316,0.016586248
632,3247,0.017246689
633,3330,0.001201201
634,3328,0.001802885
635,3296,0.001213592
636,3329,0.001201562
637,3330,0.002102102
638,3329,0.000901172
639,3321,0.001204456
640,3313,0.005734983
641,3317,0.005125113
642,3312,0.003019324
643,3326,0.001803969
644,3328,0.001201923
645,3316,0.001809409
646,3318,0.000602773
647,3312,0.002415459
648,3304,0.004539952
649,3328,0.000600962
650,3316,0.003920386
651,3296,0.006674757
652,3317,0.006632499
653,3288,0.00729927
654,3300,0.009090909
655,3290,0.00668693
656,3288,0.003953771
657,3319,0.005724616
658,3323,0.001203732
659,3302,0.006056935
660,3320,0.003313253
661,3308,0.005441354
662,3317,0.007838408
663,3290,0.00212766
664,3320,0.006927711
665,3302,0.008176863
666,3321,0.004516712
667,3305,0.007261725
668,3320,0.000903614
669,3312,0.002717391
670,3317,0.000602954
671,3321,0.003011141
672,3316,0.002412545
673,3326,0.005111245
674,3313,0.005433142
675,3311,0.002718212
676,3323,0.002407463
677,3324,0.001504212
678,3325,0.001804511
679,3320,0.00873494
680,3310,0.004531722
681,3275,0.002442748
682,3328,0.003605769
683,3320,0.001506024
684,3316,0.000603136
685,3329,0.001501953
686,3310,0.003927492
687,3321,0.003613369
688,3316,0.003920386
689,3325,0.001804511
690,3322,0.00602047
691,3312,0.009963768
692,3292,0.006075334
693,3314,0.002715751
694,3315,0.000904977
695,3304,0.005447942
696,3310,0.001510574
697,3303,0.00181653
698,3293,0.006984513
699,3293,0.010324932
700,3296,0.005157767
701,3320,0.00753012
702,3311,0.003020236
703,3309,0.014505893
704,3285,0.007914764
705,3320,0.003012048
706,3317,0.00542659
707,3313,0.002112889
708,3299,0.005759321
709,3317,0.001507386
710,3293,0.004555117
711,3317,0.002713295
712,3324,0.006016847
713,3309,0.004835298
714,3287,0.003650745
715,3303,0.004844081
716,3324,0.004813478
717,3322,0.002107164
718,3312,0.007850242
719,3316,0.000603136
720,3315,0.005731523
721,3306,0.00907441
722,3329,0.003604686
723,3319,0.002109069
724,3324,0.001504212
725,3300,0.003333333
726,3306,0.003327284
727,3315,0.01387632
728,3302,0.013930951
729,3267,0.007040098
730,3303,0.005146836
731,3305,0.004538578
732,3266,0.009185548
733,3314,0.001508751
734,3319,0.000301296
735,3320,0.002710843
736,3316,0.002412545
737,3325,0.001804511
738,3326,0.004810583
739,3325,0.002105263
740,3314,0.002112251
741,3292,0.002430134
742,3320,0.000903614
743,3327,0.000601142
744,3309,0.001511031
745,3320,0.00060241
746,3327,0.003306282
747,3323,0.003611195
748,3305,0.008472012
749,3287,0.004259203
750,3310,0.007854985
751,3302,0.001817081
752,3319,0.003012956
753,3293,0.007591862
754,3308,0.006650544
755,3319,0.000602591
756,3324,0.004813478
757,3302,0.002422774
758,3317,0.001808863
759,3316,0.003015682
760,3323,0.001203732
761,3316,0.004523522
762,3312,0.004528986
763,3324,0.004813478
764,3317,0
765,3320,0.002710843
766,3316,0.005126659
767,3312,0.001811594
768,3302,0.00090854
769,3306,0.005444646
770,3317,0.001507386
771,3314,0.002112251
772,3324,0.001203369
773,3307,0.003931055
774,3314,0.005431503
775,3301,0.005149955
776,3311,0.003020236
777,3310,0.002719033
778,3317,0.003919204
779,3314,0.006638503
780,3315,0.012066365
781,3310,0.005740181
782,3302,0.001817081
783,3307,0.003931055
784,3301,0.006664647
785,3319,0.000602591
786,3325,0.002105263
787,3320,0.00060241
788,3325,0.010225564
789,3325,0.003308271
790,3321,0.00511894
791,3319,0.014160892
792,3328,0.008112981
793,3308,0.009068924
794,3300,0.007878788
795,3327,0.007213706
796,3321,0.001806685
797,3305,0.002420575
798,3323,0.004814926
799,3315,0.004826546
800,3315,0.00331825
801,3327,0.001803427
802,3314,0.002414001
803,3313,0.005131301
804,3303,0.003330306
805,3303,0.002422041
806,3317,0.001205909
807,3317,0.001205909
808,3305,0.000907716
809,3321,0
810,3318,0.000904159
811,3323,0.003310262
812,3323,0.000601866
813,3320,0.00060241
814,3325,0.002105263
815,3325,0.008120301
816,3320,0.002108434
817,3312,0.000301932
818,3319,0.000602591
819,3314,0.009052505
820,3318,0.002109705
821,3316,0.002714113
822,3315,0.00331825
823,3321,0.009033424
824,3310,0.002416918
825,3314,0.006940253
826,3304,0.007263923
827,3303,0.005449591
828,3301,0.006361709
829,3312,0.007246377
830,3286,0.019780889
831,3247,0.005543579
832,3317,0.003617727
833,3269,0.005812175
834,3313,0.008753396
835,3316,0.002714113
836,3305,0.008472012
837,3315,0.010859729
838,3285,0.006697108
839,3309,0.005137504
840,3314,0.003621002
841,3305,0.002118003
842,3316,0.002412545
843,3311,0.006644518
844,3309,0.003022061
845,3308,0.005441354
846,3301,0.003029385
847,3317,0.003919204
848,3314,0.002715751
849,3329,0.001501953
850,3311,0.001812141
851,3317,0.002411818
852,3323,0.00210653
853,3316,0.005729795
854,3317,0.007235454
855,3288,0.005474453
856,3310,0.002719033
857,3301,0.003029385
858,3318,0.000904159
859,3302,0.006662629
860,3300,0.005757576
861,3305,0.003025719
862,3310,0.004229607
863,3317,0.00874284
864,3297,0.007582651
865,3309,0.00695074
866,3306,0.005142166
867,3308,0.00241838
868,3313,0.006338666
869,3263,0.003984064
870,3324,0.004813478
871,3324,0.003610108
872,3295,0.002124431
873,3322,0.001204094
874,3322,0.001204094
875,3311,0.000604047
876,3323,0.000300933
877,3324,0.000902527
878,3315,0.001508296
879,3320,0.000903614
880,3313,0.005433142
881,3305,0.00484115
882,3311,0.000604047
883,3314,0.003922752
884,3288,0.006386861
885,3317,0.004522159
886,3291,0.001519295
887,3319,0.000602591
888,3321,0.001505571
889,3314,0.003922752
890,3314,0.003017502
891,3308,0.00241838
892,3295,0.007587253
893,3300,0.006363636
894,3317,0.001205909
895,3323,0.001805597
896,3320,0.00813253
897,3323,0.006018658
898,3311,0.003926306
899,3301,0.010602848
900,3308,0.007859734
901,3317,0.003014772
902,3322,0.01384708
903,3319,0.01837903
904,3292,0.021567436
905,3294,0.013054038
906,3243,0.012642615
907,3307,0.008466888
908,3267,0.007346189
909,3323,0.001203732
910,3313,0.006338666
911,3312,0.002415459
912,3284,0.006699147
913,3303,0.010293672
914,3305,0.007261725
915,3270,0.00764526
916,3325,0.007819549
917,3282,0.00274223
918,3282,0.003046923
919,3316,0.003015682
920,3301,0.000302939
921,3316,0.000904704
922,3314,0.002715751
923,3324,0.001805054
924,3315,0.005128205
925,3295,0.003338392
926,3294,0.007589557
927,3316,0.002110977
928,3324,0.001203369
929,3311,0.000906071
930,3322,0.004816376
931,3308,0.007557437
932,3318,0.002411091
933,3311,0.00422833
934,3313,0.002112889
935,3315,0.001508296
936,3324,0.001504212
937,3293,0.001518372
938,3326,0.003006615
939,3318,0.003616637
940,3321,0.001204456
941,3303,0.004844081
942,3312,0.013285024
943,3312,0.008152174
944,3293,0.006680838
945,3299,0.006365565
946,3296,0.003944175
947,3313,0.006036825
948,3310,0.012084592
949,3304,0.005447942
950,3315,0.003016591
951,3311,0.0051344
952,3312,0.018417874
953,3308,0.014207981
954,3280,0.012195122
955,3310,0.003625378
956,3321,0.000301114
957,3325,0.003007519
958,3320,0.004518072
959,3322,0.007525587
960,3312,0.002415459
961,3315,0.000603318
962,3325,0.000902256
963,3320,0.007831325
964,3306,0.004839685
965,3321,0.000903342
966,3314,0.002715751
967,3323,0.001805597
968,3288,0.002128954
969,3304,0.001210654
970,3325,0.003308271
971,3296,0.008191748
972,3288,0.010036496
973,3325,0.026165414
974,3303,0.030578262
975,3285,0.029223744
976,3287,0.021296015
977,3273,0.014970975
978,3233,0.010207238
979,3308,0.006348247
980,3315,0.001508296
981,3321,0.002710027
982,3309,0.002417649
983,3306,0.005444646
984,3324,0.004211793
985,3323,0.005416792
986,3305,0.007564297
987,3315,0.002413273
988,3311,0.00936273
989,3318,0.002411091
990,3324,0.003309266
991,3327,0.004508566
992,3322,0.001505117
993,3312,0.002415459
994,3314,0.001810501
995,3317,0.007235454
996,3318,0.005123568
997,3299,0.003637466
998,3303,0.003935816
999,3308,0.002116082
1000,3302,0.002119927
1001,3305,0.003630862
1002,3313,0.008451554
1003,3313,0.013884697
1004,3268,0.003977968
1005,3301,0.005755832
1006,3310,0.001208459
1007,3295,0.005462822
1008,3320,0.001204819
1009,3321,0.000602228
1010,3322,0.002709211
1011,3321,0.001806685
1012,3317,0.001808863
1013,3310,0.001208459
1014,3314,0.003922752
1015,3296,0.007281553
1016,3309,0.002417649
1017,3305,0.003933434
1018,3319,0.00271166
1019,3314,0.003922752
1020,3308,0.00241838
1021,3301,0.007573463
1022,3288,0.006690998
1023,3310,0.003021148
1024,3323,0.004814926
1025,3280,0.007317073
1026,3326,0.000601323
1027,3307,0.004838222
1028,3320,0.004819277
1029,3312,0.00634058
1030,3314,0.006940253
1031,3308,0.000604595
1032,3324,0.000601685
1033,3320,0.003915663
1034,3322,0.001505117
1035,3326,0.004810583
1036,3319,0.00813498
1037,3312,0.006038647
1038,3327,0.006311993
1039,3315,0.004524887
1040,3254,0.002151199
1041,3326,0.000300661
1042,3309,0.001208824
1043,3308,0.00241838
1044,3309,0.000906618
1045,3313,0
1046,3326,0.002705953
1047,3323,0.00210653
1048,3309,0.005741916
1049,3325,0.002105263
1050,3324,0.003610108
1051,3324,0.003309266
1052,3316,0.003920386
1053,3325,0.005413534
1054,3326,0.009921828
1055,3302,0.006359782
1056,3323,0.002708396
1057,3316,0.000904704
1058,3320,0.00813253
1059,3321,0.004215598
1060,3314,0.001207001
1061,3321,0.002107799
1062,3321,0.002408913
1063,3319,0.002109069
1064,3328,0.000901442
1065,3324,0.000601685
1066,3330,0.002402402
1067,3324,0.000902527
1068,3330,0.003603604
1069,3330,0.0003003
1070,3320,0.002409639
1071,3317,0.006632499
1072,3300,0.006363636
1073,3315,0.004524887
1074,3318,0.001808318
1075,3324,0.001504212
1076,3316,0.002110977
1077,3304,0.011803874
1078,3310,0.001208459
1079,3315,0.004524887
1080,3303,0.012110203
1081,3308,0.005139057
1082,3280,0.009146341
1083,3317,0.010853181
1084,3279,0.003354681
1085,3300,0.007575758
1086,3303,0.004238571
1087,3297,0.012435547
1088,3283,0.003655193
1089,3281,0.001523926
1090,3325,0
1091,3319,0.000903887
1092,3297,0.002426448
1093,3301,0.00817934
1094,3328,0.002103365
1095,3317,0.001507386
1096,3320,0.012048193
1097,3297,0.009402487
1098,3229,0.012078043
1099,3331,0.001801261
1100,3329,0.000300391
1101,3316,0.000904704
1102,3329,0.000901172
1103,3327,0.000601142
1104,3327,0
1105,3321,0
1106,3319,0.003314251
1107,3323,0.001504664
1108,3314,0.003017502
1109,3312,0.000905797
1110,3328,0.000600962
1111,3318,0.000602773
1112,3323,0.000601866
1113,3322,0.00090307
1114,3322,0.001505117
1115,3322,0.000602047
1116,3321,0.000301114
1117,3321,0.001806685
1118,3320,0.013253012
1119,3320,0.001204819
1120,3317,0.004823636
1121,3320,0.003915663
1122,3315,0.001809955
1123,3316,0.002412545
1124,3320,0.00060241
1125,3297,0.004246285
1126,3310,0.00060423
1127,3316,0.003015682
1128,3319,0.005724616
1129,3318,0.003013864
1130,3319,0.000903887
1131,3315,0.002714932
1132,3322,0.006321493
1133,3314,0.001810501
1134,3310,0.002114804
1135,3317,0.003617727
1136,3326,0.003908599
1137,3308,0.005743652
1138,3308,0.002116082
1139,3311,0.006040471
1140,3320,0.002710843
1141,3316,0.005428227
1142,3325,0.012631579
1143,3317,0.006331022
1144,3261,0.00766636
1145,3329,0.000901172
1146,3324,0.003610108
1147,3321,0.002107799
1148,3297,0.002123142
1149,3313,0.00241473
1150,3311,0.002416188
1151,3307,0.006954944
1152,3314,0.005129753
1153,3317,0.004522159
1154,3324,0.008423586
1155,3326,0.003908599
1156,3313,0.001509206
1157,3303,0.002422041
1158,3328,0.000901442
1159,3320,0.003915663
1160,3319,0.003916842
1161,3322,0.004515352
1162,3308,0.003325272
1163,3317,0.005125113
1164,3320,0.006024096
1165,3308,0.003929867
1166,3307,0.003023889
1167,3317,0.001808863
1168,3321,0.003914484
1169,3305,0.001210287
1170,3325,0.005413534
1171,3316,0.003618818
1172,3312,0.007548309
1173,3311,0.011174872
1174,3305,0.013313162
1175,3319,0.004820729
1176,3308,0.008464329
1177,3295,0.013960546
1178,3293,0.015791072
1179,3304,0.012409201
1180,3294,0.003035823
1181,3319,0.010244049
1182,3328,0.004807692
1183,3318,0.001506932
1184,3302,0.002422774
1185,3324,0.001203369
1186,3319,0.002109069
1187,3313,0.002112889
1188,3325,0.01112782
1189,3313,0.00482946
1190,3310,0.004229607
1191,3317,0.002411818
1192,3309,0.008461771
1193,3316,0.003920386
1194,3315,0.008748115
1195,3306,0.009981851
1196,3285,0.006697108
1197,3320,0.003313253
1198,3320,0.004518072
1199,3314,0.002715751
1200,3316,0.007840772
1201,3273,0.014665445
1202,3290,0.009118541
1203,3311,0.003322259
1204,3323,0.003310262
1205,3302,0.005451242
1206,3323,0.003611195
1207,3309,0.004230885
1208,3329,0.005407029
1209,3316,0.003015682
1210,3314,0.001810501
1211,3323,0.001203732
1212,3321,0.001505571
1213,3325,0.002706767
1214,3313,0.006338666
1215,3322,0.003010235
1216,3316,0.005729795
1217,3321,0.002107799
1218,3319,0.006327207
1219,3301,0.00605877
1220,3300,0.006969697
1221,3303,0.006357856
1222,3298,0.002122498
1223,3275,0.001221374
1224,3290,0.003951368
1225,3328,0.004206731
1226,3319,0.00271166
1227,3313,0.003622095
1228,3315,0.013574661
1229,3290,0.008510638
1230,3293,0.009110234
1231,3305,0.005446293
1232,3312,0.001811594
1233,3322,0.001505117
1234,3318,0.00331525
1235,3320,0.002409639
1236,3310,0.001510574
1237,3311,0.005738448
1238,3304,0.004539952
1239,3320,0.004819277
1240,3311,0.003322259
1241,3306,0.016938899
1242,3314,0.0006035
1243,3305,0.002118003
1244,3288,0.006082725
1245,3299,0.001515611
1246,3291,0.004861744
1247,3275,0.018625954
1248,3298,0.013038205
1249,3298,0.022741055
