position,coverage_ACGT,error_rate_two_least_ACGT
362,3187,0.004392846
363,3144,0.005407125
364,3203,0.000312207
365,3193,0.003131851
366,3172,0.004728878
367,3207,0.001559089
368,3194,0.000626174
369,3206,0.001871491
370,3202,0.002810743
371,3205,0.002184087
372,3203,0
373,3206,0.002183406
374,3208,0.006234414
375,3205,0.00374415
376,3202,0.003435353
377,3193,0.003131851
378,3194,0.00313087
379,3190,0.001880878
380,3206,0.00062383
381,3199,0.000312598
382,3202,0.000312305
383,3207,0.003118179
384,3203,0.004058695
385,3205,0.000624025
386,3204,0.001872659
387,3206,0.003742982
388,3206,0.004366812
389,3204,0.006242197
390,3180,0.004402516
391,3195,0.002816901
392,3182,0.000942803
393,3163,0.003161555
394,3179,0.001887386
395,3166,0.004106128
396,3188,0.007841907
397,3187,0.007530593
398,3174,0.02331443
399,3140,0.010509554
400,3120,0.007371795
401,3184,0.011306533
402,3178,0.017935809
403,3171,0.015452539
404,3115,0.014125201
405,3161,0.009490668
406,3184,0.002198492
407,3195,0.007511737
408,3184,0.009736181
409,3189,0.010034494
410,3179,0.006291287
411,3192,0.001566416
412,3190,0.005015674
413,3197,0.001563966
414,3191,0.001253526
415,3193,0.002505481
416,3200,0.0071875
417,3201,0.004373633
418,3199,0.008752735
419,3191,0.003760577
420,3197,0.002189553
421,3194,0.008766437
422,3197,0.002815139
423,3195,0.005320814
424,3191,0.002820432
425,3194,0.002817783
426,3194,0.003443957
427,3192,0.004072682
428,3190,0.005642633
429,3175,0.003464567
430,3202,0.003123048
431,3193,0.005950517
432,3192,0.005012531
433,3186,0.004080352
434,3191,0.001566907
435,3191,0.003133814
436,3182,0.006599623
437,3205,0.003120125
438,3198,0.002501563
439,3204,0.001872659
440,3206,0.003742982
441,3193,0.002505481
442,3197,0.002815139
443,3195,0.001877934
444,3201,0.002811621
445,3205,0.00124805
446,3196,0.000938673
447,3208,0.002493766
448,3204,0.00093633
449,3208,0.001558603
450,3201,0.007810059
451,3198,0.004065041
452,3207,0.000935454
453,3209,0.001558118
454,3205,0.002184087
455,3204,0.003121099
456,3192,0.000626566
457,3204,0.00062422
458,3203,0.000624415
459,3201,0.001249609
460,3203,0.002809866
461,3209,0.005920848
462,3203,0.007180768
463,3175,0.008503937
464,3188,0.005018821
465,3185,0.006593407
466,3183,0.004398366
467,3187,0.005647945
468,3184,0.003768844
469,3186,0.004708098
470,3164,0.009165613
471,3132,0.002234994
472,3200,0.0040625
473,3181,0.004401132
474,3189,0.001881468
475,3178,0.00094399
476,3117,0.002245749
477,3191,0.000940144
478,3207,0.000935454
479,3176,0.004093199
480,3156,0.005069708
481,3170,0.004731861
482,3177,0.012275732
483,3166,0.008212255
484,3182,0.002514142
485,3178,0.00377596
486,3184,0.004711055
487,3151,0.002856236
488,3189,0.002822201
489,3200,0.00375
490,3190,0.005956113
491,3196,0.007509387
492,3193,0.023802067
493,3167,0.008525418
494,3154,0.018389347
495,3155,0.012044374
496,3191,0.003760577
497,3193,0.006890072
498,3183,0.00314169
499,3178,0.004090623
500,3199,0.004688965
501,3201,0.003436426
502,3180,0.00408805
503,3065,0.006199021
504,3185,0.002825746
505,3196,0.001564456
506,3178,0.000629327
507,3192,0.004699248
508,3180,0.005031447
509,3196,0.003128911
510,3173,0.005672865
511,3180,0.002830189
512,3189,0.003135779
513,3194,0.001565435
514,3180,0.000943396
515,3181,0.001886199
516,3196,0.00281602
517,3205,0.004680187
518,3198,0.006253909
519,3163,0.004110022
520,3181,0.001571833
521,3202,0.00062461
522,3190,0.001253918
523,3166,0.00157928
524,3201,0.000937207
525,3203,0.00468311
526,3200,0.0046875
527,3207,0.002182725
528,3205,0.004056162
529,3188,0.007214555
530,3196,0.01126408
531,3177,0.006295247
532,3189,0.00752587
533,3176,0.005352645
534,3195,0.002503912
535,3202,0.00062461
536,3203,0.004370902
537,3203,0.009678426
538,3188,0.005018821
539,3186,0.005963591
540,3159,0.006647673
541,3204,0.004681648
542,3175,0.007874016
543,3173,0.019539868
544,3190,0.003134796
545,3189,0.010348071
546,3183,0.01288093
547,3177,0.009442871
548,3197,0.005943072
549,3193,0.006263702
550,3177,0.004721435
551,3196,0.007196496
552,3169,0.004733354
553,3204,0.003121099
554,3188,0.001882058
555,3199,0.002188184
556,3191,0.001566907
557,3203,0.000936622
558,3189,0.000940734
559,3203,0.001248829
560,3199,0.001875586
561,3192,0.002506266
562,3206,0.003742982
563,3180,0.002515723
564,3202,0.002186134
565,3202,0.005309182
566,3194,0.001878522
567,3195,0.000938967
568,3197,0.004066312
569,3187,0.006275494
570,3183,0.005969211
571,3194,0.00532248
572,3178,0.007237256
573,3164,0.010745891
574,3173,0.011660889
575,3178,0.00660793
576,3191,0.005327484
577,3173,0.0223763
578,3194,0.00845335
579,3192,0.009711779
580,3176,0.006612091
581,3151,0.008568708
582,3174,0.011027095
583,3142,0.006047104
584,3188,0.004077792
585,3162,0.001581278
586,3190,0.001567398
587,3168,0.003472222
588,3186,0.006277464
589,3186,0.002824859
590,3208,0.000935162
591,3195,0.012519562
592,3193,0.00062637
593,3188,0.003764115
594,3179,0.004089336
595,3196,0.009386733
596,3177,0.014793831
597,3153,0.012369172
598,3197,0.003440726
599,3180,0.00408805
600,3191,0.003447195
601,3178,0.004090623
602,3178,0.00283197
603,3189,0.002195045
604,3197,0.003440726
605,3203,0.003746488
606,3198,0.002188868
607,3199,0.001250391
608,3205,0.00124805
609,3206,0.002807236
610,3195,0.007511737
611,3163,0.006006955
612,3186,0.003766478
613,3184,0.006595477
614,3177,0.004091911
615,3178,0.00283197
616,3195,0.006885759
617,3174,0.014807813
618,3191,0.002507051
619,3191,0.001880288
620,3178,0.005034613
621,3186,0.009416196
622,3158,0.006966434
623,3161,0.003796267
624,3197,0.00093838
625,3201,0.001249609
626,3184,0.001884422
627,3186,0.00690521
628,3209,0.001246494
629,3200,0.00125
630,3206,0.011852776
631,3194,0.012523482
632,3144,0.013994911
633,3211,0.000934288
634,3210,0.000934579
635,3180,0.000314465
636,3209,0
637,3209,0.001869741
638,3207,0
639,3199,0.001250391
640,3202,0.004059963
641,3197,0.004691899
642,3197,0.003127932
643,3199,0.000625195
644,3207,0.001247272
645,3196,0.001564456
646,3191,0.001253526
647,3204,0.001872659
648,3188,0.003764115
649,3206,0.000935745
650,3198,0.003752345
651,3186,0.008474576
652,3203,0.004058695
653,3171,0.007253232
654,3181,0.011945929
655,3180,0.008490566
656,3173,0.00378191
657,3192,0.004699248
658,3200,0.001875
659,3179,0.005976722
660,3200,0.0025
661,3198,0.007817386
662,3198,0.010006254
663,3166,0.002526848
664,3202,0.001873829
665,3185,0.007535322
666,3196,0.004067584
667,3183,0.006911719
668,3200,0.0034375
669,3201,0.004061231
670,3204,0.00062422
671,3200,0.0015625
672,3197,0.001876759
673,3207,0.006548176
674,3201,0.005935645
675,3193,0.002818666
676,3202,0.001249219
677,3200,0
678,3208,0.001558603
679,3198,0.009068168
680,3188,0.003136763
681,3163,0.002213089
682,3204,0.003433208
683,3196,0.000938673
684,3202,0.001561524
685,3201,0.001249609
686,3179,0.002831079
687,3199,0.002813379
688,3197,0.005630278
689,3198,0.004690432
690,3189,0.005330825
691,3191,0.010028204
692,3176,0.010075567
693,3180,0.002515723
694,3194,0.00313087
695,3178,0.005034613
696,3194,0.003443957
697,3195,0.004068858
698,3180,0.004402516
699,3180,0.011320755
700,3183,0.007225888
701,3198,0.004690432
702,3198,0.005315822
703,3185,0.015384615
704,3175,0.005669291
705,3192,0.002819549
706,3194,0.003757044
707,3201,0.001562012
708,3183,0.006597549
709,3200,0.0025
710,3169,0.002840013
711,3195,0.001564945
712,3206,0.006862133
713,3187,0.005961719
714,3167,0.0050521
715,3185,0.002511774
716,3198,0.005628518
717,3197,0.002189553
718,3196,0.005006258
719,3190,0.002194357
720,3198,0.005628518
721,3192,0.008145363
722,3206,0.000935745
723,3203,0.001873244
724,3193,0.002505481
725,3170,0.002208202
726,3181,0.003458032
727,3193,0.011901034
728,3187,0.012550988
729,3151,0.009838147
730,3190,0.005956113
731,3188,0.003450439
732,3153,0.009831906
733,3190,0.001880878
734,3199,0.000625195
735,3191,0.005327484
736,3190,0.001880878
737,3198,0.000625391
738,3207,0.002494543
739,3207,0.003118179
740,3198,0.002814259
741,3174,0.003780718
742,3202,0.00062461
743,3204,0.00062422
744,3195,0.000938967
745,3205,0.0024961
746,3207,0.002806361
747,3204,0.002184769
748,3181,0.00817353
749,3176,0.003778338
750,3190,0.00846395
751,3193,0.002818666
752,3200,0.0021875
753,3178,0.011013216
754,3189,0.005017247
755,3200,0.0028125
756,3206,0.004054897
757,3186,0.002197112
758,3201,0.004373633
759,3200,0.0015625
760,3204,0.00062422
761,3194,0.002504696
762,3189,0.004703669
763,3203,0.00468311
764,3197,0.000312793
765,3203,0.001561037
766,3199,0.00406377
767,3202,0.002498438
768,3189,0.001254312
769,3182,0.00565682
770,3193,0.00062637
771,3193,0.001879111
772,3200,0.00125
773,3186,0.003138732
774,3203,0.005931939
775,3190,0.006896552
776,3200,0.001875
777,3203,0.002185451
778,3191,0.004700721
779,3204,0.007490637
780,3196,0.010012516
781,3186,0.005335844
782,3186,0.004394225
783,3190,0.005015674
784,3185,0.00533752
785,3202,0.001249219
786,3194,0.002191609
787,3196,0.00281602
788,3201,0.010934083
789,3195,0.002816901
790,3200,0.005625
791,3201,0.016557326
792,3201,0.010934083
793,3186,0.005649718
794,3179,0.005033029
795,3207,0.00748363
796,3196,0.000625782
797,3176,0.000944584
798,3204,0.003433208
799,3191,0.008147916
800,3202,0.002498438
801,3204,0.003433208
802,3185,0.004709576
803,3196,0.007822278
804,3180,0.005974843
805,3177,0.004091911
806,3193,0.002505481
807,3199,0.001875586
808,3192,0.001253133
809,3201,0.000624805
810,3199,0.002813379
811,3197,0.003127932
812,3193,0.000939555
813,3197,0.001563966
814,3205,0.000624025
815,3204,0.008426966
816,3204,0.001872659
817,3201,0
818,3206,0.00062383
819,3195,0.008137715
820,3199,0.000937793
821,3204,0.002184769
822,3202,0.002810743
823,3202,0.013429107
824,3178,0.002202643
825,3201,0.006248047
826,3183,0.005026704
827,3179,0.005662158
828,3180,0.009748428
829,3192,0.007205514
830,3161,0.015817779
831,3107,0.008046347
832,3197,0.005317485
833,3155,0.003803487
834,3192,0.010338346
835,3199,0.005314161
836,3188,0.009723965
837,3193,0.009395553
838,3159,0.007280785
839,3177,0.004091911
840,3189,0.005330825
841,3191,0.002820432
842,3192,0.004072682
843,3180,0.006918239
844,3196,0.004067584
845,3190,0.004702194
846,3180,0.002830189
847,3202,0.003435353
848,3197,0.001876759
849,3205,0.000624025
850,3195,0.001877934
851,3201,0.001562012
852,3205,0.0074883
853,3203,0.007805183
854,3198,0.004690432
855,3165,0.004739336
856,3197,0.002502346
857,3194,0.005009393
858,3200,0.0003125
859,3195,0.004381847
860,3178,0.002517306
861,3194,0.003757044
862,3189,0.003135779
863,3200,0.0084375
864,3192,0.006892231
865,3196,0.005944931
866,3188,0.003450439
867,3195,0.002190923
868,3195,0.006885759
869,3152,0.004124365
870,3205,0.004680187
871,3206,0.003119152
872,3161,0.000632711
873,3203,0.000624415
874,3209,0.000934871
875,3199,0.000625195
876,3206,0.000311915
877,3204,0.00031211
878,3207,0.001247272
879,3205,0.002808112
880,3194,0.003757044
881,3189,0.001881468
882,3194,0.000626174
883,3201,0.002499219
884,3175,0.003779528
885,3197,0.005317485
886,3187,0.001255099
887,3199,0
888,3200,0.0009375
889,3195,0.001564945
890,3199,0.001250391
891,3190,0.002507837
892,3185,0.005651491
893,3194,0.00532248
894,3189,0.001881468
895,3200,0.0025
896,3188,0.006587202
897,3200,0.005
898,3194,0.00313087
899,3177,0.007869059
900,3188,0.00846926
901,3191,0.002820432
902,3197,0.01157335
903,3201,0.017806935
904,3177,0.018570979
905,3168,0.009785354
906,3121,0.016661326
907,3187,0.01129589
908,3157,0.011403231
909,3194,0.000313087
910,3192,0.005012531
911,3185,0.002825746
912,3156,0.006653992
913,3178,0.007866583
914,3184,0.006281407
915,3144,0.008587786
916,3200,0.0075
917,3155,0.001901743
918,3152,0.003172589
919,3204,0.002496879
920,3184,0.000628141
921,3196,0.001877347
922,3203,0.002185451
923,3206,0.001871491
924,3195,0.002816901
925,3173,0.001575796
926,3184,0.003454774
927,3199,0.003751172
928,3202,0.001873829
929,3193,0.000313185
930,3200,0.003125
931,3194,0.002504696
932,3192,0.002192982
933,3196,0.003128911
934,3190,0.001880878
935,3199,0.001250391
936,3205,0.002184087
937,3171,0.001892148
938,3202,0.002186134
939,3194,0.004383219
940,3207,0.002494543
941,3197,0.005630278
942,3194,0.012836569
943,3189,0.006271558
944,3179,0.005976722
945,3173,0.006618342
946,3180,0.003459119
947,3201,0.005935645
948,3199,0.011566114
949,3186,0.005649718
950,3191,0.003760577
951,3186,0.004708098
952,3194,0.014088917
953,3181,0.010688463
954,3165,0.012638231
955,3189,0.003135779
956,3207,0.000623636
957,3206,0.001559576
958,3206,0.003119152
959,3205,0.004368175
960,3197,0.002502346
961,3202,0.000312305
962,3205,0.00124805
963,3200,0.0053125
964,3187,0.005961719
965,3200,0.001875
966,3196,0.001251564
967,3206,0.003742982
968,3175,0.001889764
969,3188,0.000941029
970,3194,0.003443957
971,3172,0.008196721
972,3170,0.010725552
973,3206,0.025577043
974,3177,0.024236701
975,3153,0.022201078
976,3160,0.016455696
977,3126,0.01087652
978,3094,0.00678733
979,3187,0.005647945
980,3198,0.003126954
981,3207,0.002182725
982,3193,0.001879111
983,3187,0.004392846
984,3204,0.004993758
985,3201,0.005935645
986,3180,0.008490566
987,3193,0.003758221
988,3197,0.013762903
989,3202,0.002186134
990,3201,0.001874414
991,3207,0.002494543
992,3209,0.001246494
993,3196,0.001251564
994,3198,0.002814259
995,3200,0.005625
996,3190,0.006269592
997,3190,0.006269592
998,3194,0.001565435
999,3194,0.002504696
1000,3185,0.000941915
1001,3195,0.002503912
1002,3185,0.006593407
1003,3193,0.010648293
1004,3161,0.003796267
1005,3156,0.003802281
1006,3194,0.002191609
1007,3176,0.005982368
1008,3194,0.000939261
1009,3196,0
1010,3202,0.003747658
1011,3195,0.003755869
1012,3190,0.002821317
1013,3192,0.004699248
1014,3189,0.006585136
1015,3172,0.010088272
1016,3190,0.001567398
1017,3181,0.006601698
1018,3197,0.001563966
1019,3188,0.003450439
1020,3185,0.002197802
1021,3175,0.006614173
1022,3165,0.006951027
1023,3193,0.002818666
1024,3195,0.005946792
1025,3155,0.004437401
1026,3200,0.000625
1027,3197,0.00093838
1028,3192,0.001879699
1029,3203,0.005307524
1030,3202,0.002498438
1031,3201,0.001874414
1032,3199,0.002813379
1033,3192,0.004699248
1034,3200,0.001875
1035,3201,0.003436426
1036,3202,0.004996877
1037,3204,0.004993758
1038,3208,0.004987531
1039,3198,0.003752345
1040,3156,0.001901141
1041,3205,0.000312012
1042,3193,0
1043,3193,0.001879111
1044,3189,0.002508623
1045,3196,0.000625782
1046,3207,0.001247272
1047,3203,0.003122073
1048,3196,0.006883605
1049,3201,0.004373633
1050,3201,0.004061231
1051,3202,0.003123048
1052,3195,0.002816901
1053,3206,0.003742982
1054,3201,0.005935645
1055,3179,0.003145643
1056,3206,0.001559576
1057,3204,0.00093633
1058,3204,0.005930087
1059,3204,0.008114856
1060,3195,0.002190923
1061,3197,0.001563966
1062,3197,0.001563966
1063,3201,0.001874414
1064,3199,0.001250391
1065,3201,0.002811621
1066,3209,0.001558118
1067,3200,0.0009375
1068,3210,0.004984424
1069,3208,0.000935162
1070,3192,0.002192982
1071,3205,0.007176287
1072,3191,0.005640865
1073,3197,0.005004692
1074,3196,0.002503129
1075,3204,0
1076,3200,0.00375
1077,3179,0.006920415
1078,3195,0.000938967
1079,3198,0.006253909
1080,3189,0.012856695
1081,3192,0.008145363
1082,3166,0.009159823
1083,3206,0.013412352
1084,3178,0.006293266
1085,3185,0.005965463
1086,3186,0.00784683
1087,3191,0.01128173
1088,3174,0.003465658
1089,3186,0.003452605
1090,3198,0.001250782
1091,3193,0.002505481
1092,3189,0.001881468
1093,3179,0.00723498
1094,3206,0
1095,3198,0.001876173
1096,3205,0.013104524
1097,3186,0.014124294
1098,3121,0.014418456
1099,3211,0.001245718
1100,3211,0.000622859
1101,3191,0.000313381
1102,3207,0.000935454
1103,3210,0.001557632
1104,3209,0.000311624
1105,3204,0
1106,3201,0.003124024
1107,3203,0.001561037
1108,3194,0.004383219
1109,3193,0.000313185
1110,3209,0.000311624
1111,3200,0.0009375
1112,3192,0.000313283
1113,3193,0.000313185
1114,3197,0.002189553
1115,3199,0.000937793
1116,3200,0.001875
1117,3198,0.000625391
1118,3198,0.010006254
1119,3203,0.002497658
1120,3198,0.00343965
1121,3202,0.003435353
1122,3191,0.001566907
1123,3198,0.001876173
1124,3201,0.000937207
1125,3179,0.00220195
1126,3200,0.0021875
1127,3195,0.002816901
1128,3201,0.001562012
1129,3198,0.00343965
1130,3203,0.001561037
1131,3201,0.001249609
1132,3202,0.003123048
1133,3200,0.0021875
1134,3194,0.001565435
1135,3190,0.004075235
1136,3203,0.005307524
1137,3187,0.002823972
1138,3194,0.002504696
1139,3164,0.004108723
1140,3203,0.004058695
1141,3193,0.004384591
1142,3204,0.011235955
1143,3191,0.002820432
1144,3147,0.011757229
1145,3210,0.001869159
1146,3203,0.004370902
1147,3203,0.001873244
1148,3187,0.002823972
1149,3196,0.005006258
1150,3203,0.004058695
1151,3187,0.007844368
1152,3186,0.005963591
1153,3198,0.004690432
1154,3197,0.01157335
1155,3197,0.004379105
1156,3186,0.002510986
1157,3182,0.001885607
1158,3208,0.000935162
1159,3198,0.00343965
1160,3202,0.003747658
1161,3198,0.005315822
1162,3195,0.003755869
1163,3193,0.008142812
1164,3202,0.004996877
1165,3187,0.006275494
1166,3185,0.004395604
1167,3198,0.004065041
1168,3198,0.004690432
1169,3184,0.002198492
1170,3200,0.0059375
1171,3191,0.005014102
1172,3185,0.006907378
1173,3191,0.011595111
1174,3168,0.018939394
1175,3199,0.003438575
1176,3192,0.010651629
1177,3176,0.013224181
1178,3182,0.014142049
1179,3181,0.012889029
1180,3168,0.003472222
1181,3196,0.008760951
1182,3207,0.003429997
1183,3202,0.002498438
1184,3190,0.004388715
1185,3202,0.001873829
1186,3204,0.001872659
1187,3196,0.005006258
1188,3207,0.009042719
1189,3198,0.005941213
1190,3193,0.003758221
1191,3200,0.0028125
1192,3199,0.005939356
1193,3190,0.002507837
1194,3193,0.011274663
1195,3187,0.01066834
1196,3162,0.004743833
1197,3205,0.003432137
1198,3198,0.006253909
1199,3198,0.002501563
1200,3200,0.0109375
1201,3156,0.014575412
1202,3167,0.006630881
1203,3199,0.003125977
1204,3191,0.003447195
1205,3183,0.00314169
1206,3203,0.004995317
1207,3183,0.005969211
1208,3209,0.005609224
1209,3196,0.001877347
1210,3186,0.003452605
1211,3207,0.001247272
1212,3199,0.000937793
1213,3208,0.003117207
1214,3188,0.006273526
1215,3200,0.0025
1216,3198,0.005628518
1217,3196,0.003754693
1218,3197,0.007819831
1219,3188,0.004705144
1220,3187,0.006275494
1221,3179,0.005662158
1222,3186,0.004080352
1223,3166,0.00315856
1224,3173,0.002521273
1225,3208,0.005610973
1226,3191,0.004700721
1227,3194,0.005948654
1228,3185,0.01255887
1229,3165,0.011374408
1230,3182,0.005971087
1231,3172,0.007250946
1232,3196,0.001877347
1233,3188,0.001882058
1234,3196,0.000625782
1235,3201,0.001249609
1236,3189,0.001254312
1237,3193,0.006890072
1238,3193,0.002192296
1239,3204,0.004993758
1240,3196,0.005006258
1241,3188,0.014742785
1242,3194,0.002817783
1243,3199,0.003438575
1244,3176,0.002518892
1245,3188,0.000941029
1246,3179,0.003460208
1247,3170,0.018611987
1248,3188,0.010351317
1249,3179,0.019188424
1250,3157,0.014887551
1251,3127,0.010873041
1252,3168,0.001262626
