,sums
255,0.0021985370568001
256,0.007942215117690301
257,0.0039985892720551
258,0.00015572970819000857
259,0.0059039880546153
260,0.0050886972293852
261,0.00307795187952
262,0.0047955589551452
263,0.00014656913712000807
264,0.006329954609370201
265,0.00011908742391000655
266,0.0005358934075950043
267,0.0002335945622850043
268,0.0090048413618104
269,0.0070719608660403
270,0.0054871820709302
271,0.0099071576122055
272,0.000297718559775
273,0.00016030999372500883
274,0.0093208810637254
275,0.004204702121130201
276,0.0033802507248301
277,0.0097239461908055
278,0.00014656913712000807
279,0.0012137756667750046
280,0.001195454524635
281,0.0034214732946451004
282,0.001845855070605
283,0.0020382270630749997
284,0.000471769410105
285,0.0035863635739051
286,0.001992424207725
287,0.0022443399121501
288,0.0002839777031700025
289,0.0017267676466950002
290,0.000453448267965
291,0.0038245384217251
292,0.0013924068026400001
293,0.001406147659245
294,0.000636659689365
295,0.0015572970818999998
296,0.002175635629125
297,0.0006229188327599999
298,0.00152065479762
299,0.000517572265455004
300,0.00047634969563999997
301,0.000325200272985
302,0.0028489376027700996
303,0.0027206896077901
304,0.000306879130845
305,0.0024916753310401
306,0.0028168756040251003
307,0.000627499118295
308,0.001809212786325
309,0.00087941482272
310,0.0008107105396949999
311,0.00017863113586500984
312,0.0007511668277400041
313,0.0001236677094450068
314,0.002184796200195
315,0.002404649905875
316,0.0018916579259549999
317,0.00015114942265500832
318,0.0033069661562701
319,0.0001740508503300096
320,0.0026794670379751
321,0.00111758967054
322,0.0029359630279350997
323,0.002138993344845
324,0.000636659689365
325,0.0039069835613551
326,0.0024733541889001
327,0.0029222221713300998
328,0.0080613025416004
329,0.0022672413398250003
330,7.786485409500429e-05
331,0.00023359456228500529
332,0.00218937648573
333,0.000929797963605
334,0.00016489027926000908
335,0.001836694499535
336,0.00087941482272
337,0.00018779170693500455
338,0.0014015673737099998
339,0.009641501051175502
340,0.0033573492971551004
341,0.0050566352306402
342,0.0021756356291251
343,0.00178631135865
344,0.001836694499535
345,0.0037512538531651
346,0.0084506268120754
347,0.0025054161876451003
348,0.00016947056479500933
349,0.0076673979855904
350,0.001241257379985
351,0.00020611284907500529
352,0.000719104828995
353,0.0004626088390350053
354,0.0071223440069253
355,0.0055604666394902
356,0.009783489902760501
357,7.786485409500429e-05
358,0.005697875205540199
359,0.0086063565202654
360,0.00135576451836
361,0.004406234684670205
362,0.0001832114214000043
363,0.0067467605930553
364,0.0044749389676951995
365,0.00018321142140000275
366,0.00019695227800500527
367,0.008056722256065402
368,0.00029313827424
369,0.0040718738406152
370,0.000916057107000002
371,0.001433629372455
372,0.0012137756667749999
373,0.0028031347474201
374,0.000435127125825
375,0.0002381748478200033
