,sums
230,0.0039539692873281
231,0.0012350170413203
232,0.00024891816336682635
233,0.0047725270937846
234,0.000914295561597594
235,0.0058926588289357
236,0.004892199287711
237,0.002498755409183
238,0.0005792134186037
239,0.0031162639298432998
240,0.0003446559185079
241,0.00040688545934960003
242,0.00023455750009571743
243,0.0063378393903419
244,0.0029535097461034
245,0.0041310841343392
246,0.0112491862290812
247,0.017615746945965502
248,0.0020535748477768997
249,0.00020104928579626157
250,0.0077930532684869
251,0.0031832803584421
252,0.0002297706123385822
253,0.0040018381648986
254,0.0026136407153525
255,0.001976984643664
256,0.0071994791866118995
257,0.0037337724505034997
258,0.00020583617355335874
259,0.0053756749511735995
260,0.0050358059204226
261,0.0028242637766627996
262,0.0041502316853673
263,0.00018190173476808223
264,0.0059501014820203
265,0.0001053115306552292
266,0.0005026232144906999
267,0.0002393443878527
268,0.009142955615976599
269,0.006955347911002101
270,0.004978363267338
271,0.0095067590855128
272,0.0003685903572932
273,0.0002345575000956
274,0.0087839390341974
275,0.003867805307701
276,0.003269444338069
277,0.008645119289242801
278,0.00028242637766619997
279,0.001460000765902
280,0.0012972465821621
281,0.003264657450312
282,0.0017376402558112
283,0.0021732470417033
284,0.0003590165817791
285,0.0034274116340518995
286,0.0019434764293646
287,0.0022306896947879
288,0.000335082142993847
289,0.0015318040822578
290,0.00045475433692023805
291,0.0037529200015317
292,0.0012685252556197
293,0.0013546892352467
294,0.0005265576532761001
295,0.0015030827557154002
296,0.0021732470417032
297,0.0005600658675754
298,0.0014217056638455
299,0.0006222954084171
300,0.0004164592348638
301,0.0004691150001914
302,0.0025705587255389
303,0.0025179029602113
304,0.0004739018879484
305,0.0024413127560984
306,0.0024748209703977
307,0.0008233446942135
308,0.0016897713782406
309,0.0008807873472982
310,0.0007036725002871
311,0.0003015739286944498
312,0.0006366560716883
313,8.61639796270057e-05
314,0.0021732470417031996
315,0.002316853674415
316,0.0017520009190824001
317,0.0001244590816834527
318,0.0031976410217132
319,0.00018190173476808223
320,0.0024891816336689
321,0.0010579021943092001
322,0.0028146900011487
323,0.0023120667866579
324,0.0005552789798184
325,0.0031880672461991
326,0.0022785585723585
327,0.0027955424501204997
328,0.007165970972312599
329,0.0019721977559068998
330,0.0002297706123386146
331,0.00031593459196561745
332,0.0018908206640369
333,0.0007419676023436
334,0.0002154099490674381
335,0.0016849844904836
336,0.0009047217860834
337,0.00023455750009565872
338,0.0011344923984222001
339,0.007888791023628
340,0.002580132501053
341,0.004298625205836
342,0.0019865584191781
343,0.0017663615823535
344,0.0018573124497375
345,0.0032598705625549
346,0.0073526595948377
347,0.0025274767357254
348,0.00012924596944050856
349,0.0072712825029678
350,0.0011536399494503
351,0.00016754107149695552
352,0.0007515413778577
353,0.0003733772450502822
354,0.0065101673495958
355,0.0047438057672423
356,0.008956266993451499
357,0.00019147551028220568
358,0.0047150844406999
359,0.0085158733198022
360,0.001057902194309338
361,0.0033173132156396
362,0.00017711484701106727
363,0.0047102975529428
364,0.0040544939302262
365,0.00022498372458159397
366,0.00015318040822571462
367,0.00706065944165735
368,0.0002872132654232616
369,0.0035135756136789
370,0.0009430168881399
371,0.0014982958679584
372,0.0012350170413203
373,0.0027572473480641
374,0.0005504920920613001
375,0.00033029525523681745
