,sums
310,0.0005678674393546
311,0.00024267839288654437
312,0.0004902103536309189
313,0.00013104633215876992
314,0.0018928914645155
315,0.0018734771930845
316,0.0016113845287670002
317,0.00023297125717112218
318,0.0033732296611238
319,0.00023782482502879998
320,0.0017521379966412
321,0.000994981410835
322,0.0024073696574351
323,0.001863770057369
324,0.0005144781929195
325,0.0027810943824805
326,0.0019754021180969
327,0.0026888765931836
328,0.0075909801294931
329,0.0020384985002474
330,0.00011648562858557326
331,0.00020384985002467994
332,0.0019220128716617999
333,0.0006989137715133
334,0.00016987487502062766
335,0.0018249415145072
336,0.0009852742751195
337,0.0001698748750205611
338,0.0009027636215381
339,0.0078190978188065
340,0.0023054447324227
341,0.003950804236194001
342,0.0014997524680391001
343,0.0018152343787917
344,0.0017133094537794
345,0.0029897978003629003
346,0.0072512303794518
347,0.0024801731753011
348,0.00019414271430925108
349,0.0097022821476066
350,0.0010046885465504998
351,0.00022326412145564438
352,0.0004999174893464
353,0.0005775745750700832
354,0.0059164992185755
355,0.0028587514682042
356,0.0080569226438354
357,0.00020384985002468327
358,0.0054796781113796
359,0.0076686372152168
360,0.0009512993001154832
361,0.0019123057359464477
362,0.0001892891464515155
363,0.0044118931826785
364,0.0045575002184105
365,0.0001989962821669222
366,0.000155314171447431
367,0.0063387596221982576
368,0.0003057747750371155
369,0.004329382529096999
370,0.0008590815108185832
371,0.001538581010901
372,0.0011308813108515
373,0.0023782482502887
374,0.0005533067357813
375,0.0004805032179154
