,sums
195,0.0029876413086977003
196,0.0006973804646296
197,0.0006775685196116999
198,0.0002298185622074
199,0.0013551370392236
200,0.00023774334021463644
201,0.0055156454929805
202,0.0017909998296172
203,0.0022268626200108
204,0.0004358627903935
205,0.0007013428536332
206,0.0036572850503024
207,0.0139396845145875
208,0.0104448574134316
209,0.0024804555162396998
210,0.0011807919230661
211,0.00045567473541139485
212,0.0056345171630879
213,0.0023576214571288
214,0.0002575552852325
215,0.0005507720714972
216,0.0017157144385491
217,0.0008122897457334001
218,0.0018940219437102
219,0.0011015441429946
220,0.0009311614158407
221,0.0047152429142578
222,0.0042239066778140995
223,0.0008519136357692
224,0.0042674929568534
225,0.0008519136357691001
226,0.0017711878845993
227,0.0057732007782131
228,0.0042833425128678
229,0.0023140351780895
230,0.0062922737376818
231,0.0011094689210017
232,0.00024566811822179254
233,0.0055909308840485
234,0.0005388849044865705
235,0.0073660811576515
236,0.0070213533143402
237,0.0029163183066332997
238,0.0004635995134185
239,0.0054046986008803
240,0.00018226989416456074
241,0.0003645397883291168
242,0.00026944245224320003
243,0.0058048998902417
244,0.0024329068481968
245,0.0044180637389894
246,0.011982264346819899
247,0.018385484976602
248,0.0028370705265618
249,0.00020208183918246075
250,0.0063160480717033
251,0.0028925439726119
252,0.0002575552852325486
253,0.003304632428984
254,0.0026746125774151
255,0.0012798516481556
256,0.0055196078819841
257,0.0030946258117943
258,0.0002575552852325
259,0.0072432470985405
260,0.0053452627658266
261,0.0050124220895261
262,0.0042239066778141
263,0.00019019467217166075
264,0.0044854243520503
265,0.00014264600412880932
266,0.0005943583505366827
267,0.00020604422818596075
268,0.0053967738228732735
269,0.0062922737376818
270,0.0052580902077479
271,0.0090263221501506
272,0.00021396900619316073
273,0.00018226989416457058
274,0.0086736695288322
275,0.0039029531685243
276,0.0029400926406549
277,0.0098108751728591
278,0.0001822698941645897
279,0.0012204158131019706
280,0.0011966414790805
281,0.0033284067630055
282,0.0018543980536744002
283,0.0019653449457746
284,0.0004952986254471001
285,0.0039227651135422
286,0.0019653449457746
287,0.0020208183918247
288,0.00028925439726110234
289,0.0016404290474812
290,0.0005071857924578999
291,0.0036255859382738
292,0.0015532564894025001
293,0.0010817321979767
294,0.0006022831285437
295,0.0017117520495456
296,0.0019019467217174
297,0.0006339822405724001
298,0.0012600397031376999
299,0.0004715242914257607
300,0.0004992610144508
301,0.0003169911202861
302,0.0021159157279106
303,0.0023813957911503
304,0.0002813296192539
305,0.00172760160556
306,0.002944055029658417
307,0.0007013428536332
308,0.0017196768275528
309,0.000768703466694
310,0.0005943583505366
311,0.00019019467217172665
312,0.0006022831285437
313,0.00017038272715377056
314,0.0022704488990501
315,0.0023774334021468
316,0.0015651436564133
317,0.00014264600412880235
318,0.0042754177348606
319,0.00017038272715385558
320,0.0027023493004401
321,0.0010896569759839
322,0.0027300860234650997
323,0.0022704488990501
324,0.0005864335725295001
325,0.0035067142681665
326,0.0019455330007567
327,0.0029123559176298
328,0.0076830722779377
329,0.002187238729975
330,0.00014264600412880932
331,0.00019415706117526074
332,0.0018900595547066
333,0.0009351238048442999
334,0.00016245794914667057
335,0.0018068493856313998
336,0.0008638008027799
337,0.00017830750516092665
338,0.00135117465022
339,0.0099574835659915
340,0.0031302873128266
341,0.0049410990874617
342,0.002064404670864
343,0.0016483538254884
344,0.0017038272715385002
345,0.0034472784331128
346,0.0082695058504672
347,0.0024368692372004003
348,0.0001386836151252313
349,0.0074691032717445
350,0.0010024844179052
351,0.00018623228316814859
352,0.000693418075626
353,0.00045963712441503875
354,0.0063398224057247
355,0.0038276677774563
356,0.0085785721927464
357,0.0001386836151252313
358,0.0065854905239466
359,0.0086855566958429
360,0.0010381459189373
361,0.0027261236344616703
362,0.00014660839313238738
363,0.0037523823863883
364,0.0040495615616567004
365,0.0001981194501788243
366,0.00014264600412880934
367,0.00713626259544399
368,0.0002694424522432
369,0.0036969089403382
370,0.0010222963629231048
371,0.0014145728742773
372,0.000816252134737
373,0.0024289444591932
374,0.0005309601264794
375,0.0005230353484722729
