,sums
208,0.0123939476873753
209,0.0024670602494428
210,0.001176838565899
211,0.0004926300973530206
212,0.0060093052351722
213,0.0027446533995385
214,0.0003362395902568
215,0.00046917152128859996
216,0.0018766860851545
217,0.0009109747038354001
218,0.0018532275090900998
219,0.0011103726003831
220,0.0010399968721898
221,0.0043750244360165995
222,0.0044884075536613995
223,0.000867967314384
224,0.0045822418579192
225,0.0006998475192555001
226,0.0015599953082846999
227,0.0059584783203659
228,0.0042303632169527
229,0.0025257066896038002
230,0.0037142745435351
231,0.0011142823630604
232,0.00022676623528948222
233,0.0049693083629822
234,0.0007193963326425
235,0.0059702076083981
236,0.005149157446143
237,0.0035344254603744
238,0.0005239081987722
239,0.0048793838214019995
240,0.0004418031825468
241,0.00037924697970832604
242,0.00028932243812793704
243,0.0062829886225906
244,0.0035031473589552
245,0.004050514133792
246,0.011252296985572799
247,0.0188880634945458
248,0.0031395394299565
249,0.00018375884583805765
250,0.0085271923994213
251,0.0033623959025686004
252,0.00028932243812793156
253,0.0043711146733392
254,0.0027407436368611002
255,0.0018884153731867
256,0.0069593775657817
257,0.0037338233569221
258,0.00019939789654760962
259,0.0056144192047541
260,0.005372013918755
261,0.0031551784806661
262,0.003819838135825
263,0.00016030026977357126
264,0.0061930640810102
265,0.00013684169370919186
266,0.0005786448762559
267,0.0002893224381279
268,0.0111545529186377
269,0.007143136411619701
270,0.0047777299917894
271,0.0105133518395433
272,0.00031278101419230004
273,0.0002580443367087
274,0.009575008796966
275,0.004156077726081999
276,0.0032724713609883
277,0.0102279391640927
278,0.00015639050709621925
279,0.0013371388356725987
280,0.0012159361926731
281,0.0032333737342143
282,0.0017672127301872
283,0.0022402940141533
284,0.0004613519959338
285,0.0039723188802438004
286,0.00206435469367
287,0.0022833014036047
288,0.0003010517261601658
289,0.0016460100871876
290,0.0003518786409664823
291,0.0035148766469875
292,0.0015091683934785002
293,0.0013332290729952
294,0.0006021034523203
295,0.0015951831723814
296,0.0022129256754114
297,0.0006021034523203
298,0.0013293193103177
299,0.0006333815537396
300,0.0005590960628689
301,0.00039097626774039997
302,0.0024005942839268
303,0.0028267584157641
304,0.0003245103022246
305,0.0021777378113147002
306,0.0025139774015717205
307,0.0007741330101262
308,0.0018923251358642
309,0.0008327794502873
310,0.0007076670446103
311,0.00019548813387020416
312,0.0007115768072877
313,0.00011729288032216444
314,0.0025335262149586
315,0.0021660085232825
316,0.0016577393752199
317,0.00016030026977356028
318,0.0038354771865347
319,0.00021112718457983154
320,0.0027329241115063
321,0.0011690190405441
322,0.0033897642413105
323,0.0022520233021854
324,0.000676388943191
325,0.003596981663213
326,0.0025530750283456
327,0.0028502169918285
328,0.0080580208781326
329,0.0023028502169918
330,0.00022676623528950412
331,0.000261954099386
332,0.0019900692027992
333,0.0008210501622551
334,0.0001485709817414083
335,0.001900144661219
336,0.0009813504320287001
337,0.00011338311764475897
338,0.0010399968721898
339,0.0081440356570355
340,0.0024944285881846003
341,0.0050279548031434
342,0.0020135277788637
343,0.0023888649958947
344,0.0018884153731868
345,0.0035305156976971
346,0.0081635844704226
347,0.0027563826875707997
348,0.00020721742190243155
349,0.0071705047503615
350,0.0012393947687374999
351,0.00019157837119280962
352,0.0007037572819328999
353,0.0004965398600304206
354,0.0075262931540054
355,0.0046838956875316
356,0.0105289908902528
357,0.00013293193103178637
358,0.0051608867341751
359,0.0093286937482894
360,0.0013527778863822
361,0.004058333659146882
362,0.00015248074441877126
363,0.0048598350080149
364,0.004668256636822099
365,0.0001798490831606493
366,0.00020330765922503704
367,0.006928099464362471
368,0.0002658638620635151
369,0.0040778824725338
370,0.0009852601947060876
371,0.0014505219533174
372,0.0012980412088985
373,0.002662548383313
374,0.0005434570121593
375,0.0003440591156115932
