,sums
316,0.001773097642186
317,0.0001488860615576189
318,0.0038259206121471997
319,0.0001849796522382317
320,0.0019671006920945
321,0.0011098779134294
322,0.0028829755556156
323,0.0020347761746206
324,0.0005323804625393079
325,0.0030363733160083
326,0.0021430569466626
327,0.0026393438185213997
328,0.007845844274202901
329,0.0022648728152098
330,0.00014437436272253488
331,0.0002255849417539
332,0.0028694404591104
333,0.0007579654042933
334,0.00023912003825914916
335,0.0023686418884166
336,0.0010015971413875001
337,0.00013535096505238082
338,0.0009835503460472001
339,0.0077375635021610005
340,0.0022603611163746
341,0.0044665818467284
342,0.0020483112711259
343,0.00228291961055
344,0.0019310071014138
345,0.0035371718867020997
346,0.0076202593324489
347,0.0026122736255108003
348,0.00015339776039269826
349,0.006487822924844
350,0.0010512258285734
351,0.00019851474874348722
352,0.0006181027404058
353,0.0005865208485602872
354,0.0064201474423179
355,0.0037627568284561
356,0.0084910172076193
357,0.00011279247087698402
358,0.0051117547801448
359,0.0084233417250931
360,0.0007895472961387905
361,0.0013038809633379
362,0.00020302644757854593
363,0.0041011342410871
364,0.0044756052443987
365,0.0002075381464135904
366,0.00016693285689793635
367,0.007381139294189829
368,0.0002661902312695936
369,0.0055042725787967
370,0.0009248982611912079
371,0.0016106764841232
372,0.0009745269483770001
373,0.0018362614258772
374,0.0005323804625393
375,0.000401541196322
