,sums
284,0.00048075114230640003
285,0.0039212571433348
286,0.0019230045692259
287,0.0016679974415677
288,0.0001923004569225886
289,0.0017098018887247999
290,0.0004180444715708
291,0.0034781300034696996
292,0.0014589752057823
293,0.0010409307342114
294,0.0004891120317378
295,0.0012081485228397
296,0.0015091405423708001
297,0.0006270667073562
298,0.0009071565033087
299,0.0005141947000321771
300,0.0005141947000321
301,0.0005225555894635
302,0.0014171707586252001
303,0.0025960561684551
304,0.0003887813585609
305,0.0018979219009316998
306,0.0026294997261808
307,0.0006981342675233
308,0.0018895610115003
309,0.0008946151691616
310,0.0005392773683263
311,0.00020066134635395057
312,0.000572720926052
313,0.00014213512033410113
314,0.0021989139204627
315,0.0024706428269838003
316,0.0014506143163508
317,0.00016303734391260628
318,0.0036787913498237
319,0.0002550071276581
320,0.0018770196773531
321,0.0007650213829746
322,0.0028176197383875997
323,0.0019689894610987997
324,0.0006605102650819
325,0.0027632739570835
326,0.002023335242403
327,0.0024079361562482
328,0.007194545355734799
329,0.0019355459033731
330,0.00021320268050106827
331,0.00023410490407960372
332,0.0018602978984903
333,0.0008987956138773
334,0.0001672177886283543
335,0.0018728392326374
336,0.0010576525130743
337,0.00016721778862833285
338,0.0010367502894957
339,0.0089963170282054
340,0.0023912143773853
341,0.0044688954010927
342,0.0017766890041761
343,0.0018184934513332
344,0.0021905530310314
345,0.0042891362783172
346,0.0082605587582406
347,0.0027340108440735
348,0.00020066134635393285
349,0.0059362314963065
350,0.0008987956138773
351,0.00022156356993250373
352,0.0006103449284934
353,0.0005518187024735
354,0.0051503078897532
355,0.0038334678043049
356,0.0083149045395449
357,0.00014213512033410113
358,0.006003118611757801
359,0.0068684706679095
360,0.001383727200899577
361,0.0027632739570834
362,0.00014213512033410113
363,0.0043142189466114
364,0.0032691077676842003
365,0.0001713982333440063
366,0.00014631556504981
367,0.0050708794401548
368,0.00025918757237379996
369,0.0045232411823969
370,0.0009824045081915
371,0.0016429147732735
372,0.0012039680781239998
373,0.0027089281757792
374,0.0004849315870221
375,0.0003678791349823683
