,sums
124,8.02899614608185e-05
125,9.175995595522114e-05
126,0.00012387594053954855
127,0.00023857588548354953
128,0.00033721783813541324
129,7.570196366305743e-05
130,0.0008304276013947027
131,0.00012158194164066801
132,0.0003578638282253
133,0.0006239677004954
134,0.0004565057808771
135,0.000121581941640668
136,0.00023857588548348847
137,0.0006147917048999
138,0.0004243897962928
139,0.0003945678106074
140,0.0001674619196182786
141,0.00030739585244995743
142,0.00019040190860699637
143,6.42319691686548e-05
144,0.00023398788768578846
145,0.00010552394934850432
146,0.00011011194714626538
147,0.00016975591851715915
148,0.00020645990089916008
149,9.864195265186273e-05
150,2.5233987887685813e-05
151,1.8351991191044228e-05
152,6.881996696641585e-05
153,4.129198017984951e-05
154,0.00012158194164064423
155,4.358597907873005e-05
156,8.258396035969902e-05
157,6.42319691686548e-05
158,5.964397137089374e-05
159,4.129198017984951e-05
160,0.00010781794824738484
161,0.00010322995044962377
162,6.652596806753532e-05
163,3.8997981280968984e-05
164,3.6703982382088455e-05
165,5.2761974674252154e-05
166,0.00013534593503395118
167,2.5233987887685816e-05
168,0.00010093595155074325
169,6.193797026977427e-05
170,4.587997797761057e-05
171,0.00010322995044962377
172,0.0001445219306294733
173,7.799596256193797e-05
174,5.734997247201322e-05
175,7.570196366305743e-05
176,6.881996696641585e-05
177,0.00046797577537154684
178,0.0078730042209578
179,0.0124770600110111
180,0.0003532758304275
181,0.0021150669847677
182,0.0018306111213065
183,0.0002706918700678053
184,0.0005322077445401999
185,0.0038286841622314997
186,0.0001514039273261149
187,0.0002638098733711627
188,0.0001124059460451459
189,0.0006354376949898001
190,0.0054161314002569
191,0.00019728390530370792
192,0.00010093595155074325
193,0.0031037805101853003
194,0.00015599192512387593
195,0.0005666177280234
196,0.0005092677555514274
197,0.0002202238942925
198,0.00014681592952835382
199,0.0003280418425398
200,7.570196366305745e-05
201,0.0036520462470177
202,0.0006033217104054
203,0.0007249036520462
204,0.0001651679207193132
205,0.0002179298953935822
206,0.00039456781060739996
207,0.0069691686547989
208,0.0050146815929527
209,0.0003326298403376
210,0.0007616076344281999
211,0.00024545788218021324
212,0.0031221325013763
213,0.0005345017434391
214,0.0002179298953935911
215,0.00034409983483201054
216,0.0002844558634611769
217,0.0006193797026976
218,0.0006170857037987999
219,0.00023857588548349999
220,0.0001376399339328317
221,0.0013901633327215
222,0.0014933932831712
223,0.0002523398788768353
224,0.0013465773536428
225,0.0007455496421360769
226,0.0017503211598457
227,0.0017549091576435
228,0.002800972655533
229,0.0006652596806752626
230,0.0009061295650576999
231,0.00035786382822534056
232,0.00015828592402275646
233,0.0025784547623416
234,0.0002271058909890911
235,0.001991191044228296
236,0.0032804184253991
237,0.0014222793173059
238,0.000247751881079
239,0.0003326298403376
240,0.00011240594604514589
241,0.0001514039273261149
242,0.00016516792071939807
243,0.0037461002018717997
244,0.0006354376949898
245,0.0020393650211046
246,0.0049733896127729
247,0.0089970636814093
248,0.0006973756652595964
249,0.00013534593503392476
250,0.0013213433657550998
251,0.0008556615892824
252,0.0001284639383373096
253,0.0008327216002936
254,0.0014062213250137
255,0.0003326298403376
256,0.0016631492016882998
257,0.0007799596256193
258,0.00016287392182047164
259,0.0070104606349788
260,0.0012616993943842
261,0.00037162782161850004
262,0.0009359515507431999
263,7.570196366305743e-05
264,0.0014543953018901
265,0.00010322995044962379
266,0.0007203156542484822
267,0.00015828592402275646
268,0.0022710589098917
269,0.0030923105156909
270,0.0005620297302257133
271,0.003787392182051713
272,0.00018581391080929903
273,0.00012158194164066801
274,0.0067787667461918
275,0.0014085153239125
276,0.0007960176179115
277,0.004966507616076201
278,0.0001376399339328317
279,0.0004152138006972858
280,0.0003165718480454
281,0.0014543953018901
282,0.0009841255276197
283,0.0006973756652596
284,0.00010552394934850431
285,0.0012112314186088
286,0.0012249954120021
287,0.0010277115066984744
288,9.405395485410167e-05
289,0.00045650578087709997
290,8.717195815746008e-05
291,0.0010460634978894
292,0.0005459717379334001
293,0.00023857588548349375
294,0.00034868783262982113
295,0.0003555698293264
296,0.00047715177096710004
297,0.0003096898513487
298,0.0004175077995961716
299,0.00019269590750591056
300,0.00027069187006782116
301,0.0002156358964947548
302,0.0007616076344281999
303,0.0005734997247201
304,0.00020875389979806272
305,0.0002936318590566
306,0.0005895577170121999
307,0.0004220957973939601
308,0.00039456781060739996
309,0.0004381537896861
310,0.0002293998898879716
311,0.00013075793723619014
312,0.0003005138557533
313,8.02899614608185e-05
314,0.0004565057808772106
315,0.000766195632226
316,0.00038997981280963534
317,0.00010781794824738484
318,0.001153881446136816
319,0.0001881079097081716
320,0.0009428335474398
321,0.0004083318040006495
322,0.00027527986786563533
323,0.000997889521013
324,8.02899614608185e-05
325,0.0004977977610569
326,0.0009543035419342
327,0.0006469076894841999
328,0.0027505046797576
329,0.0004496237841805
330,8.02899614608185e-05
331,0.00022939988988796006
332,0.0008487795925857
333,0.00016746191961822742
334,0.00012387594053954855
335,0.00027986786566337957
336,0.00013305193613507064
337,0.0002362818865846769
338,0.0003326298403376601
339,0.0039663240961643
340,0.0011286474582492016
341,0.0026335107359146998
342,0.0004633877775737858
343,0.0003165718480454
344,0.0005918517159110796
345,0.0026013947513305
346,0.0044388878693338
347,0.00027069187006786274
348,0.00015828592402275646
349,0.0024889888052853
350,0.0003326298403376406
351,0.00016516792071939805
352,0.00029133786015773797
353,0.00097724353092303
354,0.0007409616443383
355,0.0009657735364286
356,0.0019911910442282
357,0.000121581941640668
358,0.0013878693338226001
359,0.002615158744723741
360,0.00014910992842721057
361,0.0004083318040007
362,0.00017434391631487427
363,0.0013052853734629999
364,0.0013328133602494
365,0.00013305193613507064
366,0.00010322995044962377
367,0.002500458799779752
368,0.00011240594604514589
369,0.0007249036520461549
370,0.0003372178381353822
371,0.0006239677004954
372,0.00046338777757379994
373,0.0007111396586529
374,0.00027757386676445213
375,0.00018122591301147691
